timestamp,time_s,preprocess_ms,vision_ms,language_ms,postprocess_ms,total_ms,boxes,points,generated_tokens,pbd_calls,pbd_accepted_tokens,stop_reason,labels,mode
1787058041.6281753,2.3539257049560547,18.229,77.4,175.731,0.016,350.75,1,0,10,3,10,im_end,box,hybrid
1787058041.628269,2.3540194034576416,18.193,27.856,175.731,0.003,255.088,1,0,10,3,10,im_end,box,hybrid
1787058041.8038352,2.529585599899292,18.413,77.867,175.428,0.016,351.397,1,0,10,3,10,im_end,box,hybrid
1787058041.8039286,2.5296790599823,18.256,27.882,175.428,0.003,255.1,1,0,10,3,10,im_end,box,hybrid
1787058041.9810765,2.70682692527771,18.264,77.908,176.946,0.017,352.612,1,0,10,3,10,im_end,box,hybrid
1787058041.9812078,2.706958293914795,18.228,28.068,176.946,0.003,256.402,1,0,10,3,10,im_end,box,hybrid
1787058042.158155,2.8839054107666016,18.516,77.603,176.801,0.016,354.09,1,0,10,3,10,im_end,box,hybrid
1787058042.158247,2.8839974403381348,18.56,28.136,176.801,0.002,257.95,1,0,10,3,10,im_end,box,hybrid
1787058042.3324096,3.0581600666046143,18.154,78.229,174.029,0.017,351.063,1,0,10,3,10,im_end,box,hybrid
1787058042.3325014,3.0582518577575684,18.085,29.341,174.029,0.002,254.635,1,0,10,3,10,im_end,box,hybrid
1787058042.5063682,3.232118606567383,18.243,77.564,173.73,0.016,347.99,1,0,10,3,10,im_end,box,hybrid
1787058042.5064652,3.232215642929077,17.826,28.577,173.73,0.002,252.147,1,0,10,3,10,im_end,box,hybrid
1787058042.6803007,3.4060511589050293,17.858,77.947,173.696,0.017,347.643,1,0,10,3,10,im_end,box,hybrid
1787058042.6803985,3.406148910522461,18.303,27.874,173.696,0.003,251.79,1,0,10,3,10,im_end,box,hybrid
1787058042.8539884,3.5797388553619385,17.851,78.03,173.447,0.016,347.386,1,0,10,3,10,im_end,box,hybrid
1787058042.85411,3.5798604488372803,17.767,28.443,173.447,0.003,251.477,1,0,10,3,10,im_end,box,hybrid
1787058043.0276923,3.7534427642822266,18.071,77.55,173.438,0.016,347.154,1,0,10,3,10,im_end,box,hybrid
1787058043.0277953,3.7535457611083984,18.286,27.947,173.438,0.003,251.494,1,0,10,3,10,im_end,box,hybrid
1787058043.2035546,3.929305076599121,18.677,76.901,175.616,0.017,349.309,1,0,10,3,10,im_end,box,hybrid
1787058043.203657,3.9294073581695557,18.253,28.055,175.616,0.003,253.696,1,0,10,3,10,im_end,box,hybrid
1787058043.3799846,4.1057350635528564,18.581,77.404,176.061,0.017,352.051,1,0,10,3,10,im_end,box,hybrid
1787058043.3801215,4.105871915817261,18.649,28.313,176.061,0.003,256.03,1,0,10,3,10,im_end,box,hybrid
1787058043.5554187,4.281169176101685,18.541,78.167,175.154,0.015,351.502,1,0,10,3,10,im_end,box,hybrid
1787058043.555515,4.281265497207642,18.295,28.197,175.154,0.002,254.714,1,0,10,3,10,im_end,box,hybrid
1787058043.7311718,4.456922292709351,18.293,77.72,175.524,0.017,350.917,1,0,10,3,10,im_end,box,hybrid
1787058043.7312586,4.4570090770721436,18.207,27.915,175.524,0.003,254.87,1,0,10,3,10,im_end,box,hybrid
1787058043.904811,4.630561351776123,18.305,77.58,173.409,0.017,349.161,1,0,10,3,10,im_end,box,hybrid
1787058043.9048998,4.630650281906128,18.411,27.75,173.409,0.002,253.231,1,0,10,3,10,im_end,box,hybrid
1787058044.0784466,4.804197072982788,18.494,77.139,173.394,0.018,347.042,1,0,10,3,10,im_end,box,hybrid
1787058044.0785398,4.804290294647217,18.321,28.063,173.394,0.003,251.37,1,0,10,3,10,im_end,box,hybrid
1787058044.2530303,4.978780746459961,18.943,76.702,174.348,0.017,347.996,1,0,10,3,10,im_end,box,hybrid
1787058044.253131,4.978881359100342,17.882,28.179,174.348,0.003,252.325,1,0,10,3,10,im_end,box,hybrid
1787058044.4273372,5.153087615966797,18.151,77.596,174.018,0.017,348.662,1,0,10,3,10,im_end,box,hybrid
1787058044.4274304,5.153180837631226,18.474,27.735,174.018,0.003,252.889,1,0,10,3,10,im_end,box,hybrid
1787058044.6051965,5.330946922302246,18.179,77.795,177.63,0.016,351.893,1,0,10,3,10,im_end,box,hybrid
1787058044.605289,5.3310394287109375,17.916,28.047,177.63,0.002,255.899,1,0,10,3,10,im_end,box,hybrid
1787058044.7799537,5.505704164505005,17.996,78.602,174.409,0.016,352.391,1,0,10,3,10,im_end,box,hybrid
1787058044.7800605,5.505810976028442,18.473,28.531,174.409,0.002,255.748,1,0,10,3,10,im_end,box,hybrid
1787058044.9542816,5.680032014846802,18.073,78.583,174.077,0.016,348.741,1,0,10,3,10,im_end,box,hybrid
1787058044.954374,5.680124521255493,18.155,27.904,174.077,0.002,252.016,1,0,10,3,10,im_end,box,hybrid
1787058045.1281,5.853850364685059,18.087,77.382,173.584,0.018,347.897,1,0,10,3,10,im_end,box,hybrid
1787058045.1282036,5.853954076766968,18.119,28.231,173.584,0.003,252.384,1,0,10,3,10,im_end,box,hybrid
1787058045.3027205,6.028470993041992,18.464,77.031,174.337,0.017,348.219,1,0,10,3,10,im_end,box,hybrid
1787058045.3028214,6.028571844100952,18.199,28.055,174.337,0.003,252.672,1,0,10,3,10,im_end,box,hybrid
1787058045.4770627,6.202813148498535,18.328,77.494,174.089,0.017,348.674,1,0,10,3,10,im_end,box,hybrid
1787058045.4771638,6.202914237976074,18.496,28.126,174.089,0.003,252.817,1,0,10,3,10,im_end,box,hybrid
1787058045.6509192,6.376669645309448,18.362,77.42,173.609,0.017,347.957,1,0,10,3,10,im_end,box,hybrid
1787058045.651026,6.376776456832886,18.501,27.889,173.609,0.003,252.134,1,0,10,3,10,im_end,box,hybrid
1787058045.8270252,6.552775621414185,18.263,77.45,175.82,0.018,349.72,1,0,10,3,10,im_end,box,hybrid
1787058045.8271303,6.552880764007568,18.233,27.8,175.82,0.003,253.973,1,0,10,3,10,im_end,box,hybrid
1787058046.0025148,6.728265285491943,18.37,77.725,175.24,0.017,351.321,1,0,10,3,10,im_end,box,hybrid
1787058046.0026157,6.728366136550903,18.193,29.156,175.24,0.003,255.192,1,0,10,3,10,im_end,box,hybrid
1787058046.177179,6.9029295444488525,18.654,78.059,174.425,0.017,349.911,1,0,10,3,10,im_end,box,hybrid
1787058046.1773286,6.903079032897949,18.585,28.259,174.425,0.003,253.173,1,0,10,3,10,im_end,box,hybrid
1787058046.3513134,7.077063798904419,18.371,77.334,173.836,0.017,348.545,1,0,10,3,10,im_end,box,hybrid
1787058046.3514202,7.0771706104278564,18.511,27.954,173.836,0.003,252.799,1,0,10,3,10,im_end,box,hybrid
1787058046.525267,7.251017332077026,18.491,77.19,173.699,0.016,347.795,1,0,10,3,10,im_end,box,hybrid
1787058046.5253596,7.251110076904297,18.022,28.212,173.699,0.003,252.07,1,0,10,3,10,im_end,box,hybrid
1787058046.699188,7.424938440322876,18.338,77.164,173.681,0.017,347.625,1,0,10,3,10,im_end,box,hybrid
1787058046.699282,7.425032377243042,18.128,28.619,173.681,0.003,252.076,1,0,10,3,10,im_end,box,hybrid
1787058046.8734007,7.599151134490967,18.402,77.3,173.978,0.017,347.905,1,0,10,3,10,im_end,box,hybrid
1787058046.8734908,7.599241256713867,18.268,28.096,173.978,0.003,252.165,1,0,10,3,10,im_end,box,hybrid
1787058047.0481563,7.773906707763672,18.452,77.263,174.522,0.017,348.738,1,0,10,3,10,im_end,box,hybrid
1787058047.0483005,7.774050951004028,18.376,28.024,174.522,0.002,252.986,1,0,10,3,10,im_end,box,hybrid
1787058047.2260158,7.9517662525177,18.115,77.414,177.566,0.017,352.388,1,0,10,3,10,im_end,box,hybrid
1787058047.226109,7.951859474182129,17.933,28.901,177.566,0.002,256.827,1,0,10,3,10,im_end,box,hybrid
1787058047.4009109,8.12666130065918,18.197,78.354,174.658,0.018,352.466,1,0,10,3,10,im_end,box,hybrid
1787058047.401006,8.126756429672241,18.19,28.753,174.658,0.003,255.879,1,0,10,3,10,im_end,box,hybrid
1787058047.5746922,8.300442695617676,18.664,77.265,173.545,0.017,348.441,1,0,10,3,10,im_end,box,hybrid
1787058047.5747817,8.300532102584839,18.505,27.967,173.545,0.003,252.485,1,0,10,3,10,im_end,box,hybrid
1787058047.749995,8.475745439529419,18.127,77.797,175.075,0.016,348.859,1,0,10,3,10,im_end,box,hybrid
1787058047.7500951,8.475845575332642,18.305,27.837,175.075,0.003,252.92,1,0,10,3,10,im_end,box,hybrid
1787058047.9239662,8.64971661567688,18.137,77.381,173.735,0.015,349.053,1,0,10,3,10,im_end,box,hybrid
1787058047.9240627,8.649813175201416,18.143,28.081,173.735,0.002,253.477,1,0,10,3,10,im_end,box,hybrid
1787058048.0980835,8.82383394241333,18.009,77.783,173.885,0.016,347.861,1,0,10,3,10,im_end,box,hybrid
1787058048.0981703,8.823920726776123,18.161,27.942,173.885,0.002,252.053,1,0,10,3,10,im_end,box,hybrid
1787058048.2723649,8.998115301132202,18.603,77.153,174.059,0.016,348.164,1,0,10,3,10,im_end,box,hybrid
1787058048.272498,8.99824833869934,18.25,28.301,174.059,0.003,252.362,1,0,10,3,10,im_end,box,hybrid
1787058048.4497983,9.175548791885376,18.294,77.336,177.15,0.017,351.496,1,0,10,3,10,im_end,box,hybrid
1787058048.449932,9.175682544708252,18.42,27.808,177.15,0.003,255.833,1,0,10,3,10,im_end,box,hybrid
1787058048.626475,9.352225542068481,18.413,77.945,176.399,0.016,353.813,1,0,10,3,10,im_end,box,hybrid
1787058048.6265736,9.35232400894165,18.459,28.354,176.399,0.003,257.441,1,0,10,3,10,im_end,box,hybrid
1787058048.8007426,9.526493072509766,18.169,78.619,174.027,0.018,350.675,1,0,10,3,10,im_end,box,hybrid
1787058048.8008392,9.526589632034302,18.149,28.16,174.027,0.002,253.85,1,0,10,3,10,im_end,box,hybrid
1787058048.9759626,9.70171308517456,18.725,76.972,174.983,0.017,349.25,1,0,10,3,10,im_end,box,hybrid
1787058048.9760592,9.701809644699097,18.45,28.052,174.983,0.003,253.519,1,0,10,3,10,im_end,box,hybrid
1787058049.14994,9.875690460205078,18.252,77.456,173.737,0.017,348.964,1,0,10,3,10,im_end,box,hybrid
1787058049.1500323,9.87578272819519,18.362,27.904,173.737,0.003,253.23,1,0,10,3,10,im_end,box,hybrid
1787058049.3236837,10.049434185028076,18.121,77.88,173.515,0.017,347.487,1,0,10,3,10,im_end,box,hybrid
1787058049.323774,10.049524545669556,17.873,28.106,173.515,0.003,251.457,1,0,10,3,10,im_end,box,hybrid
1787058049.4976182,10.223368644714355,18.173,77.344,173.675,0.018,347.461,1,0,10,3,10,im_end,box,hybrid
1787058049.4977045,10.22345495223999,17.862,28.451,173.675,0.002,251.908,1,0,10,3,10,im_end,box,hybrid
1787058049.6758065,10.401556968688965,18.359,77.17,177.963,0.017,351.862,1,0,10,3,10,im_end,box,hybrid
1787058049.6759043,10.401654720306396,18.328,27.971,177.963,0.003,256.287,1,0,10,3,10,im_end,box,hybrid
1787058049.8508227,10.576573133468628,17.908,78.608,174.778,0.016,352.985,1,0,10,3,10,im_end,box,hybrid
1787058049.850913,10.576663494110107,18.397,28.5,174.778,0.003,256.434,1,0,10,3,10,im_end,box,hybrid
1787058050.0251956,10.750946044921875,18.016,78.261,174.141,0.016,349.155,1,0,10,3,10,im_end,box,hybrid
1787058050.0252924,10.75104284286499,18.409,28.409,174.141,0.003,252.846,1,0,10,3,10,im_end,box,hybrid
1787058050.200112,10.925862550735474,18.298,77.478,174.682,0.017,349.065,1,0,10,3,10,im_end,box,hybrid
1787058050.2002149,10.925965309143066,18.314,28.111,174.682,0.003,253.259,1,0,10,3,10,im_end,box,hybrid
1787058050.376161,11.101911544799805,18.079,77.911,175.772,0.017,350.734,1,0,10,3,10,im_end,box,hybrid
1787058050.3762605,11.10201096534729,18.086,28.289,175.772,0.003,254.707,1,0,10,3,10,im_end,box,hybrid
1787058050.5496604,11.275410890579224,18.015,77.711,173.254,0.017,349.276,1,0,10,3,10,im_end,box,hybrid
1787058050.549766,11.275516510009766,18.06,28.32,173.254,0.002,253.515,1,0,10,3,10,im_end,box,hybrid
1787058050.7241008,11.449851274490356,17.885,77.366,174.171,0.017,347.702,1,0,10,3,10,im_end,box,hybrid
1787058050.724198,11.44994854927063,18.191,28.099,174.171,0.003,252.425,1,0,10,3,10,im_end,box,hybrid
1787058050.899841,11.625591516494751,18.08,77.809,175.477,0.046,349.936,1,0,10,3,10,im_end,box,hybrid
1787058050.899927,11.625677347183228,18.082,28.338,175.477,0.002,254.016,1,0,10,3,10,im_end,box,hybrid
1787058051.0758085,11.80155897140503,17.937,77.754,175.74,0.018,351.478,1,0,10,3,10,im_end,box,hybrid
1787058051.0758996,11.801650047302246,17.996,28.973,175.74,0.002,255.75,1,0,10,3,10,im_end,box,hybrid
1787058051.249934,11.975684404373169,18.221,78.149,173.894,0.016,349.861,1,0,10,3,10,im_end,box,hybrid
1787058051.2500722,11.975822687149048,18.146,28.926,173.894,0.003,253.446,1,0,10,3,10,im_end,box,hybrid
1787058051.425565,12.151315450668335,18.068,77.701,175.351,0.017,349.533,1,0,10,3,10,im_end,box,hybrid
1787058051.4256504,12.151400804519653,17.8,28.593,175.351,0.003,253.734,1,0,10,3,10,im_end,box,hybrid
1787058051.600061,12.325811386108398,17.801,77.962,174.281,0.017,349.865,1,0,10,3,10,im_end,box,hybrid
1787058051.6001456,12.32589602470398,17.919,28.402,174.281,0.002,254.071,1,0,10,3,10,im_end,box,hybrid
1787058051.7746718,12.500422239303589,18.211,77.427,174.362,0.017,348.858,1,0,10,3,10,im_end,box,hybrid
1787058051.7747593,12.50050973892212,18.361,28.269,174.362,0.003,253.192,1,0,10,3,10,im_end,box,hybrid
1787058051.9483776,12.67412805557251,18.102,77.741,173.474,0.016,348.104,1,0,10,3,10,im_end,box,hybrid
1787058051.9484696,12.674220085144043,18.156,28.608,173.474,0.003,252.23,1,0,10,3,10,im_end,box,hybrid
1787058052.1225963,12.848346710205078,18.389,77.256,173.978,0.017,347.692,1,0,10,3,10,im_end,box,hybrid
1787058052.1227646,12.848515033721924,18.279,27.849,173.978,0.003,252.014,1,0,10,3,10,im_end,box,hybrid
1787058052.3008397,13.02659010887146,18.279,77.247,177.934,0.018,352.242,1,0,10,3,10,im_end,box,hybrid
1787058052.3009305,13.026680946350098,18.278,28.063,177.934,0.002,256.681,1,0,10,3,10,im_end,box,hybrid
1787058052.4750378,13.200788259506226,18.861,77.647,173.965,0.017,352.135,1,0,10,3,10,im_end,box,hybrid
1787058052.475132,13.20088243484497,18.499,28.84,173.965,0.003,255.592,1,0,10,3,10,im_end,box,hybrid
1787058052.648666,13.37441635131836,18.25,77.85,173.292,0.016,347.171,1,0,10,3,10,im_end,box,hybrid
1787058052.6488059,13.374556303024292,18.405,27.71,173.292,0.003,251.052,1,0,10,3,10,im_end,box,hybrid
1787058052.8227856,13.5485360622406,18.088,77.541,173.838,0.016,347.522,1,0,10,3,10,im_end,box,hybrid
1787058052.822883,13.548633337020874,18.254,27.933,173.838,0.002,251.85,1,0,10,3,10,im_end,box,hybrid
1787058052.9973402,13.723090648651123,18.193,77.361,174.318,0.017,348.397,1,0,10,3,10,im_end,box,hybrid
1787058052.9974296,13.723180055618286,18.299,28.067,174.318,0.002,252.806,1,0,10,3,10,im_end,box,hybrid
1787058053.170934,13.896684408187866,18.16,77.554,173.36,0.018,347.908,1,0,10,3,10,im_end,box,hybrid
1787058053.1710286,13.89677906036377,18.202,28.152,173.36,0.003,252.16,1,0,10,3,10,im_end,box,hybrid
1787058053.3452988,14.071049213409424,18.012,77.58,174.126,0.016,347.736,1,0,10,3,10,im_end,box,hybrid
1787058053.3454275,14.071177959442139,17.99,28.115,174.126,0.002,252.121,1,0,10,3,10,im_end,box,hybrid
1787058053.5226648,14.248415231704712,18.153,77.514,177.087,0.016,351.497,1,0,10,3,10,im_end,box,hybrid
1787058053.5227597,14.248510122299194,18.208,28.126,177.087,0.003,255.803,1,0,10,3,10,im_end,box,hybrid
1787058053.6975543,14.423304796218872,17.849,78.739,174.629,0.026,351.972,1,0,10,3,10,im_end,box,hybrid
1787058053.6976535,14.423403978347778,18.227,28.588,174.629,0.003,255.343,1,0,10,3,10,im_end,box,hybrid
1787058053.8718138,14.597564220428467,18.099,78.398,174.014,0.017,348.914,1,0,10,3,10,im_end,box,hybrid
1787058053.871908,14.597658395767212,18.647,27.85,174.014,0.003,252.382,1,0,10,3,10,im_end,box,hybrid
1787058054.04574,14.771490335464478,18.23,77.433,173.687,0.016,347.949,1,0,10,3,10,im_end,box,hybrid
1787058054.0458412,14.771591663360596,18.639,27.629,173.687,0.002,252.251,1,0,10,3,10,im_end,box,hybrid
1787058054.2192497,14.945000171661377,18.428,77.449,173.266,0.016,347.205,1,0,10,3,10,im_end,box,hybrid
1787058054.2193418,14.94509220123291,18.129,28.107,173.266,0.003,251.306,1,0,10,3,10,im_end,box,hybrid
1787058054.3934033,15.11915373802185,17.959,77.734,173.88,0.018,347.42,1,0,10,3,10,im_end,box,hybrid
1787058054.3935318,15.119282245635986,18.192,27.839,173.88,0.003,251.703,1,0,10,3,10,im_end,box,hybrid
1787058054.5679157,15.293666124343872,18.471,77.072,174.243,0.017,348.408,1,0,10,3,10,im_end,box,hybrid
1787058054.568009,15.2937593460083,17.907,28.424,174.243,0.003,252.824,1,0,10,3,10,im_end,box,hybrid
1787058054.7450373,15.470787763595581,18.026,77.776,176.887,0.017,351.367,1,0,10,3,10,im_end,box,hybrid
1787058054.7451284,15.470878839492798,18.035,28.361,176.887,0.003,255.53,1,0,10,3,10,im_end,box,hybrid
1787058054.9209368,15.646687269210815,17.888,77.912,175.662,0.018,352.793,1,0,10,3,10,im_end,box,hybrid
1787058054.9210312,15.64678168296814,17.823,29.112,175.662,0.003,256.963,1,0,10,3,10,im_end,box,hybrid
1787058055.094995,15.820745468139648,18.27,78.484,173.825,0.015,349.734,1,0,10,3,10,im_end,box,hybrid
1787058055.0950859,15.820836305618286,18.237,28.712,173.825,0.002,252.944,1,0,10,3,10,im_end,box,hybrid
1787058055.2706292,15.996379613876343,18.086,77.769,175.373,0.017,349.467,1,0,10,3,10,im_end,box,hybrid
1787058055.2707267,15.996477127075195,17.973,28.268,175.373,0.002,253.574,1,0,10,3,10,im_end,box,hybrid
1787058055.4444084,16.170158863067627,17.86,78.111,173.542,0.016,349.154,1,0,10,3,10,im_end,box,hybrid
1787058055.4445012,16.170251607894897,17.983,28.355,173.542,0.003,253.14,1,0,10,3,10,im_end,box,hybrid
1787058055.620459,16.34620952606201,18.245,77.303,175.798,0.037,349.602,1,0,10,3,10,im_end,box,hybrid
1787058055.6205487,16.346299171447754,18.094,28.139,175.798,0.003,254.021,1,0,10,3,10,im_end,box,hybrid
1787058055.7941134,16.519863843917847,18.028,77.877,173.389,0.017,349.454,1,0,10,3,10,im_end,box,hybrid
1787058055.794209,16.519959449768066,18.094,28.401,173.389,0.002,253.505,1,0,10,3,10,im_end,box,hybrid
1787058055.970917,16.696667432785034,17.971,77.487,176.571,0.016,350.204,1,0,10,3,10,im_end,box,hybrid
1787058055.971005,16.696755409240723,18.111,28.099,176.571,0.002,254.712,1,0,10,3,10,im_end,box,hybrid
1787058056.1489322,16.874682664871216,18.318,77.529,177.787,0.016,354.588,1,0,10,3,10,im_end,box,hybrid
1787058056.149062,16.874812364578247,18.129,28.447,177.787,0.003,258.697,1,0,10,3,10,im_end,box,hybrid
1787058056.3235238,17.0492742061615,17.916,78.836,174.32,0.017,352.387,1,0,10,3,10,im_end,box,hybrid
1787058056.323634,17.049384355545044,18.334,28.468,174.32,0.003,255.505,1,0,10,3,10,im_end,box,hybrid
1787058056.498029,17.223779439926147,18.448,77.645,174.255,0.016,348.832,1,0,10,3,10,im_end,box,hybrid
1787058056.4981196,17.223870038986206,18.174,28.1,174.255,0.003,252.713,1,0,10,3,10,im_end,box,hybrid
1787058056.6721447,17.397895097732544,18.215,77.534,173.888,0.018,348.37,1,0,10,3,10,im_end,box,hybrid
1787058056.6722376,17.397988080978394,18.186,28.085,173.888,0.003,252.583,1,0,10,3,10,im_end,box,hybrid
1787058056.846294,17.572044372558594,18.086,77.941,173.915,0.017,348.044,1,0,10,3,10,im_end,box,hybrid
1787058056.846387,17.572137355804443,18.133,28.118,173.915,0.003,251.98,1,0,10,3,10,im_end,box,hybrid
1787058057.0204332,17.74618363380432,18.08,77.74,173.887,0.016,348.043,1,0,10,3,10,im_end,box,hybrid
1787058057.02059,17.74634051322937,17.858,28.245,173.887,0.003,252.202,1,0,10,3,10,im_end,box,hybrid
1787058057.1965063,17.92225670814514,17.839,77.851,175.768,0.017,349.987,1,0,10,3,10,im_end,box,hybrid
1787058057.1966443,17.92239475250244,17.901,28.271,175.768,0.002,254.265,1,0,10,3,10,im_end,box,hybrid
1787058057.374524,18.100274562835693,18.182,77.664,177.732,0.018,353.789,1,0,10,3,10,im_end,box,hybrid
1787058057.3746214,18.100371837615967,18.201,28.236,177.732,0.002,257.909,1,0,10,3,10,im_end,box,hybrid
1787058057.5508792,18.27662968635559,18.085,78.564,176.113,0.017,354.096,1,0,10,3,10,im_end,box,hybrid
1787058057.550973,18.276723384857178,18.385,28.522,176.113,0.002,257.412,1,0,10,3,10,im_end,box,hybrid
1787058057.7261314,18.451881885528564,18.17,78.264,175.018,0.016,351.369,1,0,10,3,10,im_end,box,hybrid
1787058057.72623,18.451980352401733,18.016,28.256,175.018,0.002,254.892,1,0,10,3,10,im_end,box,hybrid
1787058057.900035,18.62578535079956,17.941,77.854,173.66,0.018,348.924,1,0,10,3,10,im_end,box,hybrid
1787058057.900135,18.625885486602783,18.439,28.135,173.66,0.003,253.1,1,0,10,3,10,im_end,box,hybrid
1787058058.073943,18.79969334602356,18.258,77.549,173.666,0.017,347.579,1,0,10,3,10,im_end,box,hybrid
1787058058.0740469,18.799797296524048,18.222,28.079,173.666,0.002,251.728,1,0,10,3,10,im_end,box,hybrid
1787058058.24842,18.974170446395874,18.05,77.579,174.202,0.017,348.145,1,0,10,3,10,im_end,box,hybrid
1787058058.2485175,18.974267959594727,18.03,28.3,174.202,0.002,252.479,1,0,10,3,10,im_end,box,hybrid
1787058058.422349,19.148099422454834,18.138,77.563,173.678,0.016,348.143,1,0,10,3,10,im_end,box,hybrid
1787058058.422492,19.148242473602295,18.037,28.609,173.678,0.002,252.413,1,0,10,3,10,im_end,box,hybrid
1787058058.5994792,19.32522964477539,18.254,77.492,176.853,0.017,350.824,1,0,10,3,10,im_end,box,hybrid
1787058058.5995638,19.32531428337097,18.063,28.203,176.853,0.003,255.048,1,0,10,3,10,im_end,box,hybrid
1787058058.777255,19.503005504608154,18.176,77.929,177.552,0.016,354.631,1,0,10,3,10,im_end,box,hybrid
1787058058.7773492,19.5030996799469,18.522,28.448,177.552,0.002,258.494,1,0,10,3,10,im_end,box,hybrid
1787058058.9525084,19.678258895874023,18.181,78.494,175.023,0.017,352.81,1,0,10,3,10,im_end,box,hybrid
1787058058.9526112,19.678361654281616,18.357,28.862,175.023,0.003,256.106,1,0,10,3,10,im_end,box,hybrid
1787058059.1278567,19.853607177734375,18.326,77.373,175.109,0.016,350.381,1,0,10,3,10,im_end,box,hybrid
1787058059.1279428,19.85369324684143,18.116,27.906,175.109,0.003,254.647,1,0,10,3,10,im_end,box,hybrid
1787058059.304042,20.029792547225952,18.067,77.441,175.969,0.016,351.303,1,0,10,3,10,im_end,box,hybrid
1787058059.3041782,20.02992868423462,17.982,28.382,175.969,0.002,255.754,1,0,10,3,10,im_end,box,hybrid
1787058059.4795172,20.205267667770386,18.553,77.291,175.2,0.015,351.443,1,0,10,3,10,im_end,box,hybrid
1787058059.479614,20.2053644657135,18.082,28.499,175.2,0.003,255.57,1,0,10,3,10,im_end,box,hybrid
1787058059.6561637,20.381914138793945,18.146,77.357,176.408,0.016,351.855,1,0,10,3,10,im_end,box,hybrid
1787058059.6562605,20.38201093673706,18.314,27.784,176.408,0.003,256.321,1,0,10,3,10,im_end,box,hybrid
1787058059.834078,20.559828519821167,18.381,77.103,177.672,0.016,354.328,1,0,10,3,10,im_end,box,hybrid
1787058059.8341646,20.55991506576538,18.337,27.922,177.672,0.003,258.814,1,0,10,3,10,im_end,box,hybrid
1787058060.0116098,20.73736023902893,18.295,77.357,177.308,0.016,355.207,1,0,10,3,10,im_end,box,hybrid
1787058060.0116954,20.737445831298828,18.35,28.607,177.308,0.002,259.521,1,0,10,3,10,im_end,box,hybrid
1787058060.186642,20.912392377853394,18.072,78.397,174.809,0.016,352.347,1,0,10,3,10,im_end,box,hybrid
1787058060.186735,20.912485361099243,18.692,28.244,174.809,0.002,255.846,1,0,10,3,10,im_end,box,hybrid
