elapsed_ms,read_gib_s,write_gib_s,total_gib_s,time_s
2560.427,79.041015625,1.03125,80.072265625,2.5092510000000003
2611.338,75.646484375,2.5224609375,78.1689453125,2.560162
2661.977,82.2841796875,2.3623046875,84.646484375,2.610801
2712.427,69.2275390625,3.15625,72.3837890625,2.661251
2763.069,73.2265625,2.458984375,75.685546875,2.711893
2814.051,91.087890625,2.28125,93.369140625,2.762875
2864.183,66.5703125,1.3203125,67.890625,2.8130070000000003
2914.641,108.7822265625,0.8935546875,109.67578125,2.863465
2964.132,65.421875,1.4111328125,66.8330078125,2.9129560000000003
3013.639,74.4619140625,1.1318359375,75.59375,2.962463
3063.059,85.1044921875,0.6787109375,85.783203125,3.011883
3112.878,61.0009765625,1.4560546875,62.45703125,3.0617020000000004
3162.656,110.7001953125,0.435546875,111.1357421875,3.11148
3213.059,68.8984375,1.4345703125,70.3330078125,3.1618830000000004
3263.43,85.31640625,1.4931640625,86.8095703125,3.2122539999999997
3313.636,72.2587890625,1.5361328125,73.794921875,3.26246
3363.087,59.8583984375,1.0615234375,60.919921875,3.3119110000000003
3413.196,103.08203125,0.8388671875,103.9208984375,3.36202
3463.35,69.7431640625,1.24609375,70.9892578125,3.412174
3513.367,83.9091796875,1.26953125,85.1787109375,3.4621910000000002
3564.059,73.36328125,1.001953125,74.365234375,3.5128830000000004
3614.014,66.0,1.4541015625,67.4541015625,3.562838
3663.694,88.1484375,0.9091796875,89.0576171875,3.612518
3713.587,76.6474609375,1.2216796875,77.869140625,3.662411
3763.502,79.419921875,1.263671875,80.68359375,3.712326
3813.548,79.197265625,1.943359375,81.140625,3.762372
3863.961,67.001953125,2.2412109375,69.2431640625,3.812785
3914.064,80.755859375,2.3359375,83.091796875,3.862888
3964.541,88.2998046875,2.3994140625,90.69921875,3.913365
4015.094,73.3359375,2.5009765625,75.8369140625,3.963918
4065.592,100.8974609375,2.0224609375,102.919921875,4.014416
4116.005,66.1181640625,2.40234375,68.5205078125,4.0648290000000005
4165.813,75.0380859375,0.7490234375,75.787109375,4.114637
4216.578,89.16796875,0.9296875,90.09765625,4.165402
4266.297,65.5712890625,1.193359375,66.7646484375,4.215120999999999
4316.632,108.6552734375,1.3251953125,109.98046875,4.2654559999999995
4366.142,64.412109375,1.5517578125,65.9638671875,4.314965999999999
4416.035,80.03515625,1.486328125,81.521484375,4.364858999999999
4465.71,81.7490234375,0.611328125,82.3603515625,4.414534
4515.198,62.4345703125,1.4326171875,63.8671875,4.464022
4565.289,91.2314453125,0.8759765625,92.107421875,4.514112999999999
4615.057,72.701171875,0.8837890625,73.5849609375,4.563880999999999
4665.009,83.71484375,1.041015625,84.755859375,4.613833
4715.128,70.32421875,1.0087890625,71.3330078125,4.663951999999999
4764.926,67.369140625,1.236328125,68.60546875,4.71375
4814.755,84.759765625,0.8369140625,85.5966796875,4.763579
4864.576,81.5048828125,1.9853515625,83.490234375,4.8134
4914.396,74.8857421875,1.212890625,76.0986328125,4.863219999999999
4964.293,96.5810546875,0.7724609375,97.353515625,4.913116999999999
5014.226,69.0986328125,1.2919921875,70.390625,4.963049999999999
5064.256,71.6708984375,1.103515625,72.7744140625,5.0130799999999995
5114.228,90.525390625,1.927734375,92.453125,5.063052
5164.591,70.0791015625,2.611328125,72.6904296875,5.113415
5215.791,105.37109375,2.1923828125,107.5634765625,5.1646149999999995
5266.403,61.36328125,2.9462890625,64.3095703125,5.215227
5316.97,78.115234375,2.4140625,80.529296875,5.265794
5367.823,78.359375,2.0458984375,80.4052734375,5.316647
5418.41,63.5791015625,2.1064453125,65.685546875,5.367234
5468.593,110.892578125,0.6435546875,111.5361328125,5.4174169999999995
5518.266,64.759765625,1.623046875,66.3828125,5.467089999999999
5568.784,82.337890625,1.12890625,83.466796875,5.517607999999999
5619.292,79.7802734375,1.3310546875,81.111328125,5.568116
5668.832,56.8291015625,1.1826171875,58.01171875,5.617656
5719.607,109.318359375,0.7578125,110.076171875,5.668431
5769.338,66.150390625,0.98046875,67.130859375,5.7181619999999995
5819.201,86.9560546875,1.11328125,88.0693359375,5.768025
5869.151,70.146484375,1.048828125,71.1953125,5.817975
5918.573,67.4677734375,1.7509765625,69.21875,5.8673969999999995
5969.165,93.7119140625,1.1767578125,94.888671875,5.9179889999999995
6019.106,77.55078125,1.41796875,78.96875,5.967929999999999
6068.836,84.01953125,1.11328125,85.1328125,6.01766
6118.642,78.5029296875,1.3251953125,79.828125,6.067466
6168.335,66.521484375,1.18359375,67.705078125,6.117159
6218.397,85.978515625,1.06640625,87.044921875,6.167221
6268.168,79.458984375,0.83984375,80.298828125,6.216991999999999
6317.961,75.47265625,1.06640625,76.5390625,6.266785
6367.75,87.3017578125,0.80859375,88.1103515625,6.316573999999999
6418.164,66.3173828125,2.70703125,69.0244140625,6.366987999999999
6469.342,74.55078125,2.376953125,76.927734375,6.418165999999999
6520.225,84.3505859375,2.6865234375,87.037109375,6.469049
6570.878,68.5146484375,2.615234375,71.1298828125,6.519702
6621.856,98.037109375,2.5625,100.599609375,6.570679999999999
6671.834,67.1103515625,1.7880859375,68.8984375,6.620658
6721.539,71.3828125,1.197265625,72.580078125,6.670362999999999
6771.447,86.41796875,0.6953125,87.11328125,6.720270999999999
6821.374,63.9580078125,1.37890625,65.3369140625,6.770198
6871.148,103.1162109375,0.6513671875,103.767578125,6.819972
6920.717,62.767578125,1.412109375,64.1796875,6.869540999999999
6970.582,85.2275390625,0.912109375,86.1396484375,6.919406
7020.644,78.1103515625,1.7353515625,79.845703125,6.969468
7071.351,65.1298828125,1.2919921875,66.421875,7.020174999999999
7121.578,103.0732421875,0.9169921875,103.990234375,7.070402
7172.539,70.2060546875,1.1494140625,71.35546875,7.121363
7222.883,88.65625,1.046875,89.703125,7.171707
7273.094,74.228515625,0.865234375,75.09375,7.221918
7322.823,63.5126953125,1.5908203125,65.103515625,7.271647
7372.425,97.7529296875,0.7333984375,98.486328125,7.321249
7422.647,74.9755859375,1.404296875,76.3798828125,7.371471
7472.423,82.00390625,0.9814453125,82.9853515625,7.421246999999999
7523.125,74.7109375,0.7802734375,75.4912109375,7.4719489999999995
7573.703,70.71484375,2.31640625,73.03125,7.522527
7623.495,80.64453125,0.974609375,81.619140625,7.572318999999999
7673.483,80.0234375,1.724609375,81.748046875,7.622307
7724.29,74.0302734375,2.5458984375,76.576171875,7.673114
7774.707,88.8876953125,2.5234375,91.4111328125,7.723531
7825.134,65.71875,2.6875,68.40625,7.7739579999999995
7875.631,74.5947265625,2.3349609375,76.9296875,7.8244549999999995
7928.177,90.6630859375,1.87109375,92.5341796875,7.877000999999999
7977.566,69.6201171875,1.068359375,70.6884765625,7.92639
8027.948,100.5546875,0.75,101.3046875,7.9767719999999995
8078.212,67.224609375,1.2841796875,68.5087890625,8.027036
8128.894,71.7177734375,1.5625,73.2802734375,8.077717999999999
8178.794,81.46484375,1.216796875,82.681640625,8.127618
8228.26,63.4033203125,1.0556640625,64.458984375,8.177084
8278.821,110.203125,0.7783203125,110.9814453125,8.227645
8328.566,66.40234375,0.9716796875,67.3740234375,8.27739
8378.489,73.9755859375,1.2919921875,75.267578125,8.327313
8428.339,83.7470703125,1.0634765625,84.810546875,8.377163000000001
8478.647,60.0537109375,1.23828125,61.2919921875,8.427471
8528.29,108.4130859375,0.7666015625,109.1796875,8.477114000000002
8578.271,63.6171875,1.6953125,65.3125,8.527095000000001
8628.557,83.7197265625,1.427734375,85.1474609375,8.577381
8679.042,72.4169921875,1.59375,74.0107421875,8.627866
8728.675,60.4794921875,1.0615234375,61.541015625,8.677499
8779.097,102.16796875,0.998046875,103.166015625,8.727921
8828.638,69.8134765625,0.8818359375,70.6953125,8.777462000000002
8878.538,86.2705078125,0.9443359375,87.21484375,8.827362
8929.647,75.92578125,1.41796875,77.34375,8.878471000000001
8979.831,67.4189453125,2.53515625,69.9541015625,8.928655000000001
9030.749,93.9365234375,1.9501953125,95.88671875,8.979573
9082.696,77.5517578125,2.607421875,80.1591796875,9.03152
9133.749,87.5380859375,2.5205078125,90.05859375,9.082573
9184.543,78.62109375,2.96875,81.58984375,9.133367
9234.178,69.21484375,1.287109375,70.501953125,9.183002
9284.244,86.041015625,0.9375,86.978515625,9.233068000000001
9334.641,82.375,1.0986328125,83.4736328125,9.283465
9384.717,76.3916015625,1.203125,77.5947265625,9.333541
9434.892,81.6845703125,0.822265625,82.5068359375,9.383716
9484.883,66.833984375,1.259765625,68.09375,9.433707
9535.045,76.482421875,0.7490234375,77.2314453125,9.483869
9585.414,84.9326171875,1.1064453125,86.0390625,9.534238000000002
9635.327,75.546875,1.2802734375,76.8271484375,9.584151
9685.19,96.201171875,0.5908203125,96.7919921875,9.634014
9735.377,63.0859375,2.0625,65.1484375,9.684201000000002
9785.341,74.2685546875,1.052734375,75.3212890625,9.734165
9835.346,82.5244140625,0.73828125,83.2626953125,9.78417
9885.22,64.966796875,1.0517578125,66.0185546875,9.834044
9935.334,106.0615234375,0.8076171875,106.869140625,9.884158000000001
9985.441,61.8916015625,1.080078125,62.9716796875,9.934265000000002
10035.359,73.0458984375,1.353515625,74.3994140625,9.984183000000002
10085.606,78.9736328125,0.7353515625,79.708984375,10.03443
10135.55,61.6728515625,1.4052734375,63.078125,10.084374
10185.341,107.8876953125,0.5390625,108.4267578125,10.134165000000001
10235.72,69.544921875,2.6357421875,72.1806640625,10.184544
10287.19,88.38671875,3.099609375,91.486328125,10.236014
10337.85,77.478515625,2.1328125,79.611328125,10.286674000000001
10388.237,65.091796875,2.61328125,67.705078125,10.337061
10438.574,100.203125,2.09375,102.296875,10.387398000000001
10488.782,72.06640625,1.51171875,73.578125,10.437606
10538.236,80.80859375,1.05859375,81.8671875,10.487060000000001
10588.638,80.85546875,1.1474609375,82.0029296875,10.537462000000001
10638.205,65.357421875,1.36328125,66.720703125,10.587029000000001
10688.515,77.478515625,1.09375,78.572265625,10.637339
10738.061,83.4697265625,0.814453125,84.2841796875,10.686885
10788.101,72.822265625,1.578125,74.400390625,10.736925000000001
10838.152,92.3671875,1.1982421875,93.5654296875,10.786976000000001
10888.209,64.59765625,1.2978515625,65.8955078125,10.837033000000002
10937.718,73.783203125,0.994140625,74.77734375,10.886542000000002
10987.83,84.6474609375,0.8388671875,85.486328125,10.936654
11037.886,65.6669921875,1.080078125,66.7470703125,10.98671
11087.85,107.1845703125,0.8046875,107.9892578125,11.036674000000001
11137.643,65.9560546875,1.048828125,67.0048828125,11.086467
11187.606,72.7783203125,0.9072265625,73.685546875,11.13643
11238.29,85.0654296875,0.978515625,86.0439453125,11.187114000000001
11288.116,60.15625,1.3642578125,61.5205078125,11.23694
11339.318,109.841796875,1.4541015625,111.2958984375,11.288142
11389.527,63.9169921875,1.0234375,64.9404296875,11.338351000000001
11439.438,82.70703125,0.990234375,83.697265625,11.388262000000001
11490.415,78.73828125,1.923828125,80.662109375,11.439239
11540.487,62.5712890625,2.6474609375,65.21875,11.489310999999999
11592.074,105.0361328125,2.328125,107.3642578125,11.540898
11643.034,72.0,2.7626953125,74.7626953125,11.591858
11693.997,87.7431640625,2.2138671875,89.95703125,11.642821
11744.875,65.9267578125,1.9580078125,67.884765625,11.693699
11794.32,66.912109375,1.0703125,67.982421875,11.743144000000001
11844.224,93.130859375,0.65625,93.787109375,11.793048
11894.277,79.755859375,1.587890625,81.34375,11.843101
11944.474,81.6083984375,1.0009765625,82.609375,11.893298000000001
11994.426,76.4111328125,0.65234375,77.0634765625,11.94325
12045.162,67.650390625,1.1220703125,68.7724609375,11.993986000000001
12094.907,85.0859375,0.6396484375,85.7255859375,12.043731
12145.374,79.7578125,1.2275390625,80.9853515625,12.094198
12195.099,75.1982421875,0.828125,76.0263671875,12.143923000000001
12245.511,91.1298828125,1.1630859375,92.29296875,12.194335
12295.197,67.5458984375,1.1025390625,68.6484375,12.244021
12345.813,69.517578125,1.2900390625,70.8076171875,12.294637
12395.92,87.8076171875,1.58203125,89.3896484375,12.344744
12445.953,66.953125,1.6376953125,68.5908203125,12.394777
12497.147,110.5283203125,0.494140625,111.0224609375,12.445971000000002
12548.808,65.419921875,1.1640625,66.583984375,12.497632000000001
12598.547,69.345703125,1.392578125,70.73828125,12.547371000000002
12648.894,87.6220703125,1.3173828125,88.939453125,12.597718
12698.474,67.2900390625,1.22265625,68.5126953125,12.647298000000001
12748.711,109.2373046875,1.150390625,110.3876953125,12.697535
12798.972,66.4921875,2.392578125,68.884765625,12.747796000000001
12852.365,74.4423828125,2.41796875,76.8603515625,12.801189
12902.75,84.623046875,2.0537109375,86.6767578125,12.851574000000001
12953.607,64.4345703125,3.3740234375,67.80859375,12.902431
13004.203,108.703125,1.80078125,110.50390625,12.953027
13053.941,65.146484375,1.5185546875,66.6650390625,13.002765000000002
13104.026,86.5517578125,0.9765625,87.5283203125,13.052850000000001
13153.765,74.2021484375,1.2568359375,75.458984375,13.102589
13203.424,59.0478515625,1.1220703125,60.169921875,13.152248000000002
13253.187,103.724609375,0.78515625,104.509765625,13.202011
13303.143,71.1748046875,1.3515625,72.5263671875,13.251967
13353.921,83.6337890625,0.95703125,84.5908203125,13.302745000000002
13403.641,70.1015625,1.03125,71.1328125,13.352465
13453.806,68.212890625,1.462890625,69.67578125,13.40263
13503.838,85.62890625,1.6552734375,87.2841796875,13.452662
13553.623,75.294921875,1.1005859375,76.3955078125,13.502447
13603.37,79.359375,0.99609375,80.35546875,13.552194000000002
13653.472,85.81640625,1.6884765625,87.5048828125,13.602296
13702.899,69.5029296875,1.3486328125,70.8515625,13.651723
13752.632,78.33203125,1.123046875,79.455078125,13.701456
13802.514,85.6162109375,1.12109375,86.7373046875,13.751338
13852.347,65.4541015625,1.3564453125,66.810546875,13.801171
13902.032,111.2529296875,0.5673828125,111.8203125,13.850856
13951.728,66.4814453125,1.29296875,67.7744140625,13.900552
14001.736,74.9814453125,1.12109375,76.1025390625,13.950560000000001
14052.655,83.240234375,2.451171875,85.69140625,14.001479000000002
14103.388,60.6259765625,2.60546875,63.2314453125,14.052212
14154.31,103.94140625,2.3330078125,106.2744140625,14.103134
14205.436,68.38671875,2.2294921875,70.6162109375,14.15426
14256.399,82.9208984375,2.671875,85.5927734375,14.205223
14306.305,73.8740234375,1.2880859375,75.162109375,14.255129
14356.087,64.7197265625,1.4541015625,66.173828125,14.304911
14406.298,83.361328125,0.806640625,84.16796875,14.355122000000001
14455.995,75.80859375,1.0458984375,76.8544921875,14.404819000000002
14505.764,78.5791015625,0.9951171875,79.57421875,14.454588
14556.302,77.4375,1.46484375,78.90234375,14.505126
14606.3,67.5166015625,1.6171875,69.1337890625,14.555124
14656.422,78.146484375,1.193359375,79.33984375,14.605246000000001
14706.3,83.7294921875,0.7353515625,84.46484375,14.655123999999999
14756.067,73.2041015625,1.123046875,74.3271484375,14.704891
14806.199,93.494140625,0.8095703125,94.3037109375,14.755023000000001
14855.784,69.609375,1.1611328125,70.7705078125,14.804608
14906.013,69.626953125,0.8681640625,70.4951171875,14.854837000000002
14955.838,92.63671875,0.939453125,93.576171875,14.904662
15005.694,66.7109375,1.1689453125,67.8798828125,14.954518
15056.093,110.4794921875,0.8359375,111.3154296875,15.004917
15106.572,63.205078125,1.806640625,65.01171875,15.055396
15156.363,76.6337890625,1.076171875,77.7099609375,15.105186999999999
15207.182,81.7197265625,1.0576171875,82.77734375,15.156006000000001
15256.731,61.5146484375,1.1298828125,62.64453125,15.205555
15309.012,112.5244140625,1.521484375,114.0458984375,15.257836000000001
15360.274,66.513671875,2.439453125,68.953125,15.309098
15410.776,80.08203125,2.35546875,82.4375,15.3596
15461.175,81.1650390625,2.18359375,83.3486328125,15.409999
15511.644,63.0517578125,2.7509765625,65.802734375,15.460468
15562.071,94.58203125,1.333984375,95.916015625,15.510895
15611.619,72.7001953125,0.787109375,73.4873046875,15.560443000000001
15664.727,90.91796875,1.8671875,92.78515625,15.613551000000001
15714.562,68.033203125,0.7880859375,68.8212890625,15.663386000000001
15764.391,71.982421875,1.1943359375,73.1767578125,15.713215
15814.147,82.5419921875,0.583984375,83.1259765625,15.762971000000002
15863.843,85.923828125,1.275390625,87.19921875,15.812667000000001
15913.688,73.822265625,1.2275390625,75.0498046875,15.862512
15963.703,92.5546875,1.0126953125,93.5673828125,15.912527
16013.201,67.45703125,1.5244140625,68.9814453125,15.962024999999999
16063.449,73.5478515625,0.8310546875,74.37890625,16.012273
16113.279,85.1240234375,1.109375,86.2333984375,16.062103
16163.507,68.69921875,1.3291015625,70.0283203125,16.112331
16214.149,102.73828125,1.5947265625,104.3330078125,16.162973
16263.865,64.6259765625,1.41015625,66.0361328125,16.212689
16313.609,75.421875,0.9697265625,76.3916015625,16.262433
16363.843,82.6953125,0.814453125,83.509765625,16.312667
16413.109,58.5927734375,1.4052734375,59.998046875,16.361933
16463.114,108.291015625,0.765625,109.056640625,16.411938000000003
16512.962,65.66796875,1.2421875,66.91015625,16.461786
16563.089,88.7685546875,1.2119140625,89.98046875,16.511913
16613.679,66.486328125,2.2578125,68.744140625,16.562503
16664.357,69.7861328125,2.865234375,72.6513671875,16.613181
16715.68,88.5927734375,2.642578125,91.2353515625,16.664504
16768.183,82.6640625,2.462890625,85.126953125,16.717007000000002
16818.622,79.05859375,2.55078125,81.609375,16.767446
16868.238,77.744140625,1.0771484375,78.8212890625,16.817062
16918.062,66.86328125,1.4970703125,68.3603515625,16.866886
16968.523,86.5400390625,0.646484375,87.1865234375,16.917347000000003
17018.658,86.03515625,1.146484375,87.181640625,16.967482
17068.77,77.212890625,3.375,80.587890625,17.017594000000003
17118.399,95.3984375,0.9775390625,96.3759765625,17.067223000000002
17168.022,68.78125,1.0732421875,69.8544921875,17.116846000000002
17217.927,72.0927734375,1.2392578125,73.33203125,17.166751
17268.026,89.9345703125,1.48828125,91.4228515625,17.21685
17318.271,63.6298828125,1.3056640625,64.935546875,17.267095
17368.211,109.4306640625,0.828125,110.2587890625,17.317035
17417.686,62.57421875,1.2939453125,63.8681640625,17.36651
17467.05,79.470703125,1.072265625,80.54296875,17.415874
17516.63,74.5771484375,0.9208984375,75.498046875,17.465454
17566.992,58.177734375,1.4140625,59.591796875,17.515815999999997
17617.222,107.0166015625,0.5244140625,107.541015625,17.566046000000004
17667.086,69.9169921875,1.078125,70.9951171875,17.61591
17717.641,88.1953125,1.0166015625,89.2119140625,17.666465
17767.794,71.2685546875,0.9521484375,72.220703125,17.716618000000004
17817.791,61.3583984375,2.3076171875,63.666015625,17.766615
17868.615,100.9345703125,2.0625,102.9970703125,17.817439000000004
17919.471,70.2666015625,2.3681640625,72.634765625,17.868295000000003
17971.106,93.3017578125,2.3564453125,95.658203125,17.91993
18021.637,71.9140625,2.7529296875,74.6669921875,17.970461
18072.35,62.5146484375,2.6357421875,65.150390625,18.021174
18122.837,93.875,1.5537109375,95.4287109375,18.071661
18173.383,71.7373046875,1.0751953125,72.8125,18.122207000000003
18223.028,82.8876953125,1.3486328125,84.236328125,18.171851999999998
18272.938,69.7841796875,0.8876953125,70.671875,18.221762
18322.919,67.232421875,1.87890625,69.111328125,18.271743
18373.575,83.259765625,1.14453125,84.404296875,18.322399
18423.365,81.2099609375,1.169921875,82.3798828125,18.372189000000002
18472.894,77.5654296875,1.0283203125,78.59375,18.421718000000002
18523.198,87.0439453125,0.8662109375,87.91015625,18.472022000000003
18572.951,70.3759765625,1.2080078125,71.583984375,18.521775
18622.615,76.9775390625,1.0498046875,78.02734375,18.571439
18672.512,86.2451171875,1.35546875,87.6005859375,18.621336
18722.503,70.4501953125,1.1806640625,71.630859375,18.671327
18771.922,96.98046875,0.826171875,97.806640625,18.720746
18821.638,62.2451171875,1.314453125,63.5595703125,18.770462
18871.642,75.4384765625,1.2685546875,76.70703125,18.820466
18922.969,84.177734375,1.5224609375,85.7001953125,18.871793
18972.775,65.541015625,1.0556640625,66.5966796875,18.921599
19022.948,102.7734375,0.998046875,103.771484375,18.971772
19072.5,60.2958984375,0.73828125,61.0341796875,19.021324
19122.852,77.9892578125,1.8037109375,79.79296875,19.071676
19173.336,80.1611328125,2.283203125,82.4443359375,19.12216
19223.823,60.85546875,2.7314453125,63.5869140625,19.172647
19274.68,107.7890625,2.099609375,109.888671875,19.223504000000002
19325.134,70.625,2.818359375,73.443359375,19.273958
19375.375,90.9814453125,1.9677734375,92.94921875,19.324199
19425.523,68.9970703125,2.376953125,71.3740234375,19.374347
19475.417,62.228515625,1.1259765625,63.3544921875,19.424241000000002
19525.413,97.0078125,1.033203125,98.041015625,19.474237000000002
19575.326,74.8486328125,0.9228515625,75.771484375,19.524150000000002
19625.254,83.955078125,1.427734375,85.3828125,19.574078
19675.455,78.74609375,0.8427734375,79.5888671875,19.624279
19725.211,69.2890625,1.662109375,70.951171875,19.674035
19775.029,86.96484375,0.54296875,87.5078125,19.723853
19824.827,83.65625,1.0673828125,84.7236328125,19.773651
19874.614,78.0400390625,0.9560546875,78.99609375,19.823438000000003
19924.563,87.42578125,1.099609375,88.525390625,19.873386999999997
19974.306,70.7822265625,1.85546875,72.6376953125,19.92313
20023.985,77.314453125,0.69921875,78.013671875,19.972809
20073.744,89.11328125,1.1845703125,90.2978515625,20.022568
20123.476,71.4345703125,1.185546875,72.6201171875,20.0723
20173.269,101.9169921875,0.845703125,102.7626953125,20.122093
20223.108,64.5048828125,1.7001953125,66.205078125,20.171932
20272.888,76.349609375,0.7509765625,77.1005859375,20.221712
20323.039,83.5537109375,1.3798828125,84.93359375,20.271863
20372.763,62.82421875,1.19140625,64.015625,20.321587
20423.547,107.1826171875,1.9765625,109.1591796875,20.372370999999998
20474.224,66.7880859375,2.7158203125,69.50390625,20.423047999999998
20525.686,84.314453125,2.755859375,87.0703125,20.474510000000002
20576.188,76.638671875,2.23046875,78.869140625,20.525012
20626.118,62.2353515625,2.77734375,65.0126953125,20.574942
20676.517,99.9677734375,1.369140625,101.3369140625,20.625341
20726.604,69.8125,1.1953125,71.0078125,20.675428
20776.245,87.7841796875,1.1767578125,88.9609375,20.725068999999998
20826.122,70.6513671875,0.9462890625,71.59765625,20.774946
20875.841,67.2568359375,1.505859375,68.7626953125,20.824665
20925.679,93.873046875,0.7421875,94.615234375,20.874503
20975.5,78.515625,1.19921875,79.71484375,20.924324000000002
21025.625,79.412109375,1.837890625,81.25,20.974449
21075.635,77.1435546875,1.52734375,78.6708984375,21.024459
21125.416,68.732421875,1.3955078125,70.1279296875,21.074240000000003
21175.041,85.572265625,0.7236328125,86.2958984375,21.123865000000002
21224.934,82.8134765625,1.4931640625,84.306640625,21.173758000000003
21274.358,74.0849609375,0.9453125,75.0302734375,21.223182
21324.952,96.912109375,0.6748046875,97.5869140625,21.273776
21374.495,63.1259765625,1.16015625,64.2861328125,21.323318999999998
21424.094,75.5234375,0.7861328125,76.3095703125,21.372918000000002
21473.827,89.310546875,1.2998046875,90.6103515625,21.422651000000002
21523.426,66.158203125,1.060546875,67.21875,21.47225
21573.605,110.8662109375,1.4853515625,112.3515625,21.522429
21623.853,64.1484375,1.474609375,65.623046875,21.572677
21674.087,74.61328125,1.876953125,76.490234375,21.622911
21726.879,85.0068359375,2.396484375,87.4033203125,21.675703000000002
21777.105,63.26171875,2.6953125,65.95703125,21.725929
21828.764,108.9921875,2.1669921875,111.1591796875,21.777588
21879.329,66.15234375,2.7177734375,68.8701171875,21.828153
21929.662,83.0888671875,1.8779296875,84.966796875,21.878486000000002
21979.366,81.2568359375,0.9912109375,82.248046875,21.92819
22028.611,62.09765625,1.1416015625,63.2392578125,21.977435
22079.001,103.2255859375,0.9306640625,104.15625,22.027825
22128.967,72.4033203125,1.7734375,74.1767578125,22.077791
22179.045,88.4267578125,1.32421875,89.7509765625,22.127869
22228.775,73.5908203125,0.947265625,74.5380859375,22.177599
22278.249,67.845703125,1.5341796875,69.3798828125,22.227073
22328.272,94.6025390625,0.66015625,95.2626953125,22.277096
22377.794,78.9423828125,1.263671875,80.2060546875,22.326618000000003
22427.397,81.4453125,1.17578125,82.62109375,22.376221
22477.541,80.3310546875,0.794921875,81.1259765625,22.426365
22527.291,71.8798828125,1.4111328125,73.291015625,22.476115
22577.197,82.375,0.9326171875,83.3076171875,22.526021
22627.203,84.5302734375,1.5205078125,86.05078125,22.576027000000003
22677.415,73.7529296875,1.7490234375,75.501953125,22.626239
22727.708,93.5849609375,1.228515625,94.8134765625,22.676531999999998
22777.022,67.5478515625,1.2685546875,68.81640625,22.725846
22826.865,71.5283203125,0.9296875,72.4580078125,22.775689000000003
22876.58,93.21875,0.9091796875,94.1279296875,22.825404000000002
22926.494,67.8271484375,1.2685546875,69.095703125,22.875318
22978.2,107.185546875,2.0771484375,109.2626953125,22.927024000000003
23028.292,65.041015625,2.8505859375,67.8916015625,22.977116000000002
