elapsed_ms,read_gib_s,write_gib_s,total_gib_s,time_s
3390.927,70.9912109375,1.9169921875,72.908203125,3.337574
3440.938,58.744140625,19.3388671875,78.0830078125,3.387585
3491.139,59.734375,9.8623046875,69.5966796875,3.437786
3541.13,86.1171875,1.525390625,87.642578125,3.487777
3590.904,68.8544921875,10.4638671875,79.318359375,3.537551
3640.503,66.921875,19.0009765625,85.9228515625,3.5871500000000003
3690.549,81.0654296875,1.541015625,82.6064453125,3.637196
3740.727,70.8271484375,1.4580078125,72.28515625,3.6873739999999997
3790.813,61.9755859375,21.1923828125,83.16796875,3.73746
3840.882,62.98828125,8.6220703125,71.6103515625,3.787529
3892.761,91.6298828125,2.4619140625,94.091796875,3.8394079999999997
3944.402,66.0283203125,12.5712890625,78.599609375,3.8910489999999998
3995.044,65.0146484375,19.3212890625,84.3359375,3.9416909999999996
4046.178,80.220703125,3.4404296875,83.6611328125,3.992825
4097.891,74.8271484375,3.72265625,78.5498046875,4.044537999999999
4148.643,66.7822265625,22.0068359375,88.7890625,4.09529
4198.978,70.95703125,6.314453125,77.271484375,4.145625
4249.102,87.0009765625,1.326171875,88.3271484375,4.195749
4299.83,60.4716796875,14.171875,74.6435546875,4.246477
4350.27,60.4833984375,18.4267578125,78.91015625,4.2969170000000005
4402.82,83.029296875,1.0703125,84.099609375,4.349467
4452.835,73.16015625,5.2060546875,78.3662109375,4.399482
4502.839,65.375,21.0205078125,86.3955078125,4.449486
4553.192,73.607421875,5.763671875,79.37109375,4.499839
4603.939,90.2275390625,1.5771484375,91.8046875,4.550586
4654.524,54.5263671875,15.4462890625,69.97265625,4.601171
4704.35,57.6650390625,14.2666015625,71.931640625,4.650997
4755.779,83.6142578125,1.1708984375,84.78515625,4.702426
4805.446,83.3115234375,7.134765625,90.4462890625,4.7520929999999995
4856.018,66.76953125,22.1142578125,88.8837890625,4.802665
4906.225,84.943359375,2.6884765625,87.6318359375,4.8528720000000005
4956.089,83.8681640625,1.93359375,85.8017578125,4.902736
5005.768,50.021484375,18.0146484375,68.0361328125,4.952415
5055.279,52.662109375,14.5908203125,67.2529296875,5.001926
5106.001,86.3515625,1.3798828125,87.7314453125,5.0526480000000005
5157.892,80.7216796875,9.1044921875,89.826171875,5.104539
5208.657,64.6923828125,22.515625,87.2080078125,5.155304
5259.064,86.5517578125,2.7783203125,89.330078125,5.205711
5310.702,77.4111328125,2.7646484375,80.17578125,5.2573490000000005
5362.388,54.5576171875,19.8740234375,74.431640625,5.309035
5413.096,60.015625,12.21875,72.234375,5.359743
5462.989,87.8740234375,1.6474609375,89.521484375,5.409636
5513.228,73.5234375,7.5390625,81.0625,5.459875
5562.94,72.6533203125,19.4794921875,92.1328125,5.509587
5613.42,79.2490234375,1.9443359375,81.193359375,5.560067
5663.383,76.9169921875,1.3828125,78.2998046875,5.61003
5713.611,58.9658203125,21.1640625,80.1298828125,5.660258
5762.94,56.53515625,10.8037109375,67.3388671875,5.709587
5812.561,87.1416015625,1.103515625,88.2451171875,5.759207999999999
5863.226,73.4375,9.67578125,83.11328125,5.809873
5913.493,69.5390625,20.4892578125,90.0283203125,5.86014
5963.359,79.8046875,1.853515625,81.658203125,5.910006
6015.858,75.826171875,1.595703125,77.421875,5.962505
6065.74,62.2548828125,20.0751953125,82.330078125,6.0123869999999995
6116.332,67.546875,8.23828125,75.78515625,6.062979
6166.664,85.6435546875,1.6845703125,87.328125,6.1133109999999995
6217.033,66.3115234375,11.263671875,77.5751953125,6.16368
6267.292,65.525390625,16.5654296875,82.0908203125,6.213939
6317.929,79.33984375,1.892578125,81.232421875,6.264576
6367.958,75.70703125,2.4248046875,78.1318359375,6.314604999999999
6418.773,65.373046875,21.103515625,86.4765625,6.36542
6469.437,72.056640625,7.4541015625,79.5107421875,6.416084
6521.264,91.390625,3.388671875,94.779296875,6.467911
6572.87,62.1708984375,14.8984375,77.0693359375,6.519517
6624.278,63.0947265625,17.048828125,80.1435546875,6.570925
6675.604,79.7578125,2.802734375,82.560546875,6.622251
6727.163,80.9814453125,6.1318359375,87.11328125,6.67381
6777.054,65.7802734375,23.0634765625,88.84375,6.723701
6827.146,77.15625,4.650390625,81.806640625,6.7737929999999995
6877.054,88.125,1.302734375,89.427734375,6.823701
6926.812,50.4111328125,17.4697265625,67.880859375,6.8734589999999995
6976.61,55.8134765625,15.119140625,70.9326171875,6.9232569999999996
7026.624,82.9638671875,2.296875,85.2607421875,6.9732709999999996
7077.017,76.728515625,5.0595703125,81.7880859375,7.023664
7126.892,64.7998046875,22.2275390625,87.02734375,7.073538999999999
7176.829,77.861328125,4.2763671875,82.1376953125,7.123475999999999
7227.047,88.34765625,1.494140625,89.841796875,7.173693999999999
7278.28,51.9267578125,16.0986328125,68.025390625,7.224927
7328.66,56.326171875,12.66796875,68.994140625,7.275307
7378.858,81.1123046875,1.7900390625,82.90234375,7.325505
7429.344,79.5361328125,7.166015625,86.7021484375,7.375991
7479.505,65.0771484375,22.732421875,87.8095703125,7.426152
7529.635,87.978515625,1.26953125,89.248046875,7.476282
7582.622,73.1640625,2.4912109375,75.6552734375,7.529269
7632.547,61.3271484375,19.6376953125,80.96484375,7.579193999999999
7682.988,59.509765625,10.9833984375,70.4931640625,7.629635
7734.292,90.9013671875,2.7080078125,93.609375,7.680939
7786.666,69.36328125,11.96484375,81.328125,7.733313
7837.433,70.0009765625,19.6416015625,89.642578125,7.78408
7889.91,78.3916015625,3.0927734375,81.484375,7.836557
7940.33,72.017578125,2.9365234375,74.9541015625,7.886977
7990.579,66.419921875,21.4794921875,87.8994140625,7.937226
8040.645,64.255859375,8.9736328125,73.2294921875,7.987292
8091.223,85.2626953125,1.7197265625,86.982421875,8.03787
8141.407,61.8935546875,12.5263671875,74.419921875,8.088054
8191.561,64.4609375,17.453125,81.9140625,8.138207999999999
8241.65,76.1796875,1.9990234375,78.1787109375,8.188297
8292.167,77.0185546875,2.568359375,79.5869140625,8.238814
8342.091,65.9345703125,21.876953125,87.8115234375,8.288738
8392.464,68.4404296875,6.916015625,75.3564453125,8.339111
8443.454,88.244140625,1.369140625,89.61328125,8.390101000000001
8494.157,58.6279296875,14.0458984375,72.673828125,8.440804
8544.243,62.8056640625,16.5341796875,79.33984375,8.490890000000002
8594.468,78.6708984375,1.5927734375,80.263671875,8.541115000000001
8644.711,74.9951171875,3.423828125,78.4189453125,8.591358
8695.024,65.474609375,21.763671875,87.23828125,8.641671
8746.005,77.4599609375,5.185546875,82.6455078125,8.692652
8796.529,87.3017578125,1.47265625,88.7744140625,8.743176000000002
8848.293,56.546875,15.98828125,72.53515625,8.79494
8897.867,54.462890625,14.865234375,69.328125,8.844514
8947.957,80.2451171875,1.59375,81.8388671875,8.894604000000001
8998.711,78.4375,6.8388671875,85.2763671875,8.945358
9049.333,67.3017578125,23.38671875,90.6884765625,8.995980000000001
9099.855,82.8515625,4.6328125,87.484375,9.046502
9151.515,80.4345703125,2.9462890625,83.380859375,9.098162
9204.62,52.7373046875,19.3466796875,72.083984375,9.151267000000002
9255.024,55.1279296875,13.123046875,68.2509765625,9.201671000000001
9308.848,91.2666015625,1.365234375,92.6318359375,9.255495000000002
9359.745,68.9169921875,8.060546875,76.9775390625,9.306392000000002
9409.509,71.837890625,18.9443359375,90.7822265625,9.356156
9460.016,78.69140625,1.5634765625,80.2548828125,9.406663
9513.677,75.7822265625,1.3916015625,77.173828125,9.460324
9563.463,61.6181640625,21.4208984375,83.0390625,9.510110000000001
9614.397,65.587890625,9.1826171875,74.7705078125,9.561044000000003
9665.818,85.78125,1.1142578125,86.8955078125,9.612465
9715.962,65.21875,12.7861328125,78.0048828125,9.662609
9766.062,63.837890625,18.90625,82.744140625,9.712709
9816.098,82.111328125,2.0185546875,84.1298828125,9.762745
9865.696,66.427734375,1.4111328125,67.8388671875,9.812343
9915.411,66.6572265625,22.505859375,89.1630859375,9.862058000000001
9965.451,67.625,7.734375,75.359375,9.912098
10016.143,87.85546875,1.533203125,89.388671875,9.96279
10065.994,66.251953125,12.447265625,78.69921875,10.012641000000002
10115.712,62.7265625,18.6220703125,81.3486328125,10.062359
10169.16,81.951171875,1.2119140625,83.1630859375,10.115807
10219.982,77.4130859375,5.2041015625,82.6171875,10.166629
10271.622,66.498046875,22.6875,89.185546875,10.218269
10322.582,76.7919921875,5.701171875,82.4931640625,10.269229000000001
10373.034,84.3994140625,2.7744140625,87.173828125,10.319681000000001
10423.916,52.982421875,16.173828125,69.15625,10.370563
10475.058,62.8095703125,16.158203125,78.9677734375,10.421705000000001
10525.551,75.37109375,2.55859375,77.9296875,10.472198
10575.055,80.5810546875,6.05859375,86.6396484375,10.521702000000001
10624.997,65.400390625,21.5859375,86.986328125,10.571644000000001
10674.699,77.4267578125,4.5380859375,81.96484375,10.621346
10724.736,86.6650390625,1.19140625,87.8564453125,10.671383000000002
10774.802,56.0546875,15.8369140625,71.8916015625,10.721449
10825.015,57.654296875,15.8798828125,73.5341796875,10.771662000000001
10876.756,82.3994140625,1.21875,83.6181640625,10.823403
10927.61,83.1455078125,6.91796875,90.0634765625,10.874257000000002
10977.679,67.24609375,20.47265625,87.71875,10.924326
11027.188,79.3701171875,3.3447265625,82.71484375,10.973835000000001
11076.665,89.0986328125,1.3798828125,90.478515625,11.023312000000002
11126.599,46.78125,15.6240234375,62.4052734375,11.073246000000001
11176.145,55.4072265625,13.443359375,68.8505859375,11.122792
11227.627,80.236328125,1.939453125,82.17578125,11.174274
11277.766,80.5439453125,6.310546875,86.8544921875,11.224413
11327.674,66.8291015625,22.8125,89.6416015625,11.274321000000002
11378.959,83.20703125,3.23828125,86.4453125,11.325606000000002
11428.952,80.69140625,1.62109375,82.3125,11.375599
11479.732,51.4375,18.095703125,69.533203125,11.426379
11530.206,56.494140625,12.283203125,68.77734375,11.476853
11581.159,85.51953125,2.6533203125,88.1728515625,11.527806
11632.876,77.7275390625,9.939453125,87.6669921875,11.579523000000002
11684.033,71.318359375,21.60546875,92.923828125,11.63068
11734.36,80.5693359375,2.984375,83.5537109375,11.681007000000001
11786.417,77.0791015625,3.09765625,80.1767578125,11.733064
11836.418,59.4345703125,18.9453125,78.3798828125,11.783065
11886.65,61.505859375,10.0048828125,71.5107421875,11.833297
11936.79,87.677734375,1.37890625,89.056640625,11.883437000000002
11986.888,70.73828125,10.787109375,81.525390625,11.933535000000001
12036.736,68.6708984375,18.5029296875,87.173828125,11.983383000000002
12086.861,77.9560546875,1.5595703125,79.515625,12.033508000000001
12137.064,70.580078125,1.4892578125,72.0693359375,12.083711000000001
12187.013,62.18359375,20.7666015625,82.9501953125,12.133660000000003
12236.859,63.298828125,9.4833984375,72.7822265625,12.183506000000001
12286.718,86.130859375,1.3125,87.443359375,12.233365000000001
12336.545,71.673828125,11.5322265625,83.2060546875,12.283192000000001
12386.419,68.0400390625,19.0244140625,87.064453125,12.333066
12436.58,75.8017578125,2.40234375,78.2041015625,12.383227000000002
12487.738,75.0869140625,1.142578125,76.2294921875,12.434385
12537.758,61.1142578125,19.171875,80.2861328125,12.484405
12588.29,64.447265625,9.2890625,73.736328125,12.534937000000001
12641.027,91.6806640625,1.33984375,93.0205078125,12.587674000000002
12691.454,61.068359375,12.966796875,74.03515625,12.638101
12741.805,65.6337890625,16.6640625,82.2978515625,12.688452000000002
12792.199,79.212890625,1.7763671875,80.9892578125,12.738846
12843.379,78.2939453125,4.73828125,83.0322265625,12.790026000000001
12893.981,65.08984375,22.8564453125,87.9462890625,12.840628
12945.49,75.318359375,7.095703125,82.4140625,12.892137
12996.383,88.7685546875,2.9384765625,91.70703125,12.94303
13047.86,52.8056640625,15.3447265625,68.150390625,12.994507000000002
13098.164,59.4453125,15.873046875,75.318359375,13.044811000000001
13148.475,78.9462890625,1.830078125,80.7763671875,13.095122000000002
13198.198,75.751953125,4.15234375,79.904296875,13.144845000000002
13248.53,65.3564453125,22.2138671875,87.5703125,13.195177000000001
13298.406,78.08203125,4.0927734375,82.1748046875,13.245053000000002
13348.55,84.0009765625,1.4677734375,85.46875,13.295197
13399.16,55.5654296875,15.365234375,70.9306640625,13.345807
13449.943,59.4833984375,12.951171875,72.4345703125,13.39659
13501.482,83.0078125,1.8955078125,84.9033203125,13.448129000000002
13552.717,81.8408203125,8.1044921875,89.9453125,13.499364000000002
13602.667,65.796875,20.884765625,86.681640625,13.549314
13652.612,84.4267578125,2.44921875,86.8759765625,13.599259
13702.344,76.193359375,1.544921875,77.73828125,13.648991
13752.586,51.5712890625,18.509765625,70.0810546875,13.699233
13802.221,53.5869140625,11.0791015625,64.666015625,13.748868
13852.245,90.2041015625,1.583984375,91.7880859375,13.798892000000002
13903.695,78.1083984375,9.212890625,87.3212890625,13.850342000000001
13953.907,70.951171875,20.3037109375,91.2548828125,13.900554
14004.563,76.4248046875,1.6015625,78.0263671875,13.951210000000001
14055.945,77.384765625,2.1884765625,79.5732421875,14.002592
14106.319,57.826171875,20.2041015625,78.0302734375,14.052966
14157.594,64.4208984375,11.0400390625,75.4609375,14.104241
14209.949,89.541015625,2.453125,91.994140625,14.156596000000002
14260.801,65.88671875,12.6337890625,78.5205078125,14.207448000000001
14311.865,68.5712890625,20.2841796875,88.85546875,14.258512000000001
14363.192,77.00390625,2.5,79.50390625,14.309839
14413.179,70.06640625,0.9892578125,71.0556640625,14.359826000000002
14462.956,65.1484375,22.2685546875,87.4169921875,14.409603
14513.219,66.630859375,7.2919921875,73.9228515625,14.459866
14562.984,85.08984375,1.671875,86.76171875,14.509631
14614.945,64.4208984375,12.6416015625,77.0625,14.561592000000001
14664.767,64.248046875,17.205078125,81.453125,14.611414
14714.778,83.49609375,1.6484375,85.14453125,14.661425000000001
14765.284,76.9248046875,3.6513671875,80.576171875,14.711931
14815.548,64.9599609375,21.3564453125,86.31640625,14.762195000000002
14865.036,70.2919921875,6.95703125,77.2490234375,14.811683
14915.832,90.7841796875,1.40234375,92.1865234375,14.862479
14965.699,61.330078125,15.1083984375,76.4384765625,14.912346000000001
15015.783,62.1181640625,15.4453125,77.5634765625,14.96243
15065.772,81.0634765625,1.5849609375,82.6484375,15.012419000000001
15116.817,78.4990234375,4.3955078125,82.89453125,15.063464
15166.838,64.4150390625,21.8916015625,86.306640625,15.113485
15216.816,79.365234375,4.29296875,83.658203125,15.163463000000002
15267.022,86.4853515625,1.5087890625,87.994140625,15.213669000000001
15318.075,57.0205078125,16.716796875,73.7373046875,15.264722
15368.375,56.82421875,15.8779296875,72.7021484375,15.315022
15420.945,82.4873046875,2.7431640625,85.23046875,15.367592
15471.677,73.91796875,7.58203125,81.5,15.418324
15522.522,65.66796875,22.322265625,87.990234375,15.469169
15572.786,83.513671875,4.9296875,88.443359375,15.519433000000001
15623.619,85.6767578125,2.52734375,88.2041015625,15.570266000000002
15673.691,50.1162109375,17.5947265625,67.7109375,15.620338000000002
15723.434,52.380859375,14.1298828125,66.5107421875,15.670081
15773.977,83.4384765625,1.5205078125,84.958984375,15.720624
15823.914,77.7197265625,7.2998046875,85.01953125,15.770561
15873.36,61.8837890625,21.2919921875,83.17578125,15.820007000000002
15923.806,85.0107421875,3.0263671875,88.037109375,15.870453000000001
15973.408,81.0537109375,1.2880859375,82.341796875,15.920055
16023.501,48.46875,16.6728515625,65.1416015625,15.970148000000002
16073.042,57.0771484375,12.7705078125,69.84765625,16.019689
16123.162,83.025390625,1.5458984375,84.5712890625,16.069809
16173.266,81.17578125,7.1318359375,88.3076171875,16.119913
16223.806,67.2158203125,21.802734375,89.0185546875,16.170453000000002
16273.957,89.2626953125,2.6337890625,91.896484375,16.220604
16324.738,72.017578125,1.80859375,73.826171875,16.271385
16375.04,54.9501953125,18.466796875,73.4169921875,16.321687
16424.881,54.2802734375,12.15234375,66.4326171875,16.371528
16475.802,91.8916015625,1.2587890625,93.150390625,16.422449
16526.789,78.5947265625,8.0966796875,86.69140625,16.473436000000003
16576.58,66.7783203125,21.2294921875,88.0078125,16.523227000000002
16626.539,82.06640625,1.9482421875,84.0146484375,16.573186
16677.453,72.8876953125,3.16015625,76.0478515625,16.624100000000002
16728.846,56.6826171875,21.1572265625,77.83984375,16.675493000000003
16779.212,55.505859375,13.2412109375,68.7470703125,16.725859
16832.077,92.6484375,2.4140625,95.0625,16.778724
16884.291,67.1240234375,10.931640625,78.0556640625,16.830938000000003
16934.559,70.5537109375,20.017578125,90.5712890625,16.881206000000002
16985.818,77.240234375,1.3115234375,78.5517578125,16.932465
17036.696,70.9853515625,1.4755859375,72.4609375,16.983343
17087.206,62.9248046875,19.5146484375,82.439453125,17.033853
17137.983,67.474609375,8.140625,75.615234375,17.08463
17188.661,88.390625,1.61328125,90.00390625,17.135308000000002
17238.974,65.83984375,12.2509765625,78.0908203125,17.185620999999998
17289.344,68.361328125,18.28515625,86.646484375,17.235991000000002
17340.277,76.9990234375,1.9150390625,78.9140625,17.286924
17389.954,70.26171875,2.19921875,72.4609375,17.336601
17439.672,68.306640625,21.9873046875,90.2939453125,17.386319
17489.485,70.3388671875,6.7880859375,77.126953125,17.436132
17541.086,92.6728515625,1.1748046875,93.84765625,17.487733
17591.395,56.12890625,14.1103515625,70.2392578125,17.538042
17641.069,60.86328125,16.6025390625,77.4658203125,17.587716
17691.139,83.30859375,1.490234375,84.798828125,17.637786
17741.191,73.0048828125,3.0205078125,76.025390625,17.687838
17791.202,63.623046875,20.654296875,84.27734375,17.737849
17841.694,75.4921875,6.533203125,82.025390625,17.788341
17892.41,87.0947265625,1.2783203125,88.373046875,17.839057
17943.142,51.546875,15.5712890625,67.1181640625,17.889789
17993.78,64.78125,16.7734375,81.5546875,17.940427
18045.175,77.9736328125,2.951171875,80.9248046875,17.991822
18097.272,73.423828125,5.74609375,79.169921875,18.043919000000002
18147.906,66.142578125,23.0126953125,89.1552734375,18.094553
18198.63,78.150390625,4.6416015625,82.7919921875,18.145277
18248.646,87.0283203125,1.619140625,88.6474609375,18.195293000000003
18299.526,52.7080078125,15.5810546875,68.2890625,18.246173000000002
18349.129,60.4140625,16.9208984375,77.3349609375,18.295776
18400.823,75.8037109375,1.6904296875,77.494140625,18.34747
18451.225,77.875,5.4296875,83.3046875,18.397872
18501.249,64.892578125,22.474609375,87.3671875,18.447896
18551.307,77.025390625,3.9638671875,80.9892578125,18.497954
18601.795,94.0791015625,1.322265625,95.4013671875,18.548441999999998
18653.099,48.794921875,17.59375,66.388671875,18.599746
18703.167,54.796875,12.1474609375,66.9443359375,18.649814000000003
18754.167,83.3515625,1.5888671875,84.9404296875,18.700814
18804.626,76.107421875,6.939453125,83.046875,18.751273
18855.12,65.8828125,21.353515625,87.236328125,18.801766999999998
18905.49,80.724609375,2.3427734375,83.0673828125,18.852137000000003
18955.454,78.9013671875,1.185546875,80.0869140625,18.902101000000002
19006.243,54.9423828125,19.240234375,74.1826171875,18.95289
19055.821,58.931640625,11.203125,70.134765625,19.002468
19106.135,87.36328125,1.33984375,88.703125,19.052782
19158.069,74.5185546875,9.6865234375,84.205078125,19.104716
19209.306,70.7431640625,20.2919921875,91.03515625,19.155953
19259.71,81.86328125,2.705078125,84.568359375,19.206357
19311.591,74.580078125,3.2783203125,77.8583984375,19.258238000000002
19362.287,62.357421875,21.8125,84.169921875,19.308934
19413.591,61.33984375,10.568359375,71.908203125,19.360238000000003
19466.06,93.6318359375,2.583984375,96.2158203125,19.412707
19516.091,57.6337890625,12.294921875,69.9287109375,19.462738
19565.932,68.3896484375,18.5810546875,86.970703125,19.512579000000002
19616.447,76.3759765625,2.10546875,78.4814453125,19.563094
19666.556,72.62109375,1.1083984375,73.7294921875,19.613203000000002
19716.566,65.3798828125,23.5205078125,88.900390625,19.663213
19766.399,65.17578125,8.59765625,73.7734375,19.713046000000002
19817.153,85.392578125,1.572265625,86.96484375,19.7638
19867.375,62.0068359375,11.837890625,73.8447265625,19.814022
19917.739,62.0537109375,19.234375,81.2880859375,19.864386000000003
19969.684,80.3017578125,1.9951171875,82.296875,19.916331000000003
20020.482,75.8193359375,2.46875,78.2880859375,19.967129
20069.793,62.89453125,22.3974609375,85.2919921875,20.016440000000003
20119.568,67.130859375,7.0234375,74.154296875,20.066215
20170.628,88.708984375,1.3271484375,90.0361328125,20.117275000000003
20220.68,55.0927734375,13.076171875,68.1689453125,20.167327
20270.339,67.7763671875,17.5029296875,85.279296875,20.216986000000002
20321.326,75.9013671875,2.0859375,77.9873046875,20.267973
20371.008,67.052734375,1.431640625,68.484375,20.317655000000002
20421.083,67.1435546875,23.087890625,90.2314453125,20.367729999999998
20470.956,64.6298828125,9.3310546875,73.9609375,20.417603
20522.056,87.6123046875,3.3984375,91.0107421875,20.468703
20574.774,62.3505859375,12.9853515625,75.3359375,20.521421000000004
20625.473,66.849609375,19.4130859375,86.2626953125,20.57212
20676.754,77.36328125,3.5986328125,80.9619140625,20.623401
20728.137,75.8056640625,3.28125,79.0869140625,20.674784
20778.322,65.4580078125,20.51171875,85.9697265625,20.724969
20828.21,68.966796875,7.6806640625,76.6474609375,20.774857
20878.013,86.6982421875,1.5673828125,88.265625,20.82466
20928.431,60.56640625,12.8720703125,73.4384765625,20.875078000000002
20978.362,66.4755859375,17.46484375,83.9404296875,20.925009000000003
21028.471,78.7314453125,2.001953125,80.7333984375,20.975118000000002
21079.187,76.892578125,3.09765625,79.990234375,21.025834000000003
21129.126,65.966796875,20.548828125,86.515625,21.075773
21179.058,68.81640625,6.1015625,74.91796875,21.125705000000004
21229.205,90.42578125,1.3427734375,91.7685546875,21.175852000000003
21281.148,59.763671875,12.982421875,72.74609375,21.227795
21331.41,63.197265625,15.888671875,79.0859375,21.278057
21381.503,76.052734375,1.9033203125,77.9560546875,21.32815
21431.875,81.3955078125,3.5576171875,84.953125,21.378522
21481.811,64.7529296875,20.365234375,85.1181640625,21.428458000000003
21531.59,73.2470703125,4.3916015625,77.638671875,21.478237
21581.373,84.4658203125,1.833984375,86.2998046875,21.52802
21631.067,50.5673828125,15.892578125,66.4599609375,21.577714
21680.913,57.8916015625,15.8349609375,73.7265625,21.627560000000003
21730.782,83.3857421875,1.775390625,85.1611328125,21.677429
21782.058,73.546875,6.263671875,79.810546875,21.728705
21833.26,67.6455078125,22.1240234375,89.76953125,21.779906999999998
21883.913,78.1298828125,6.1669921875,84.296875,21.830560000000002
21938.738,89.4306640625,2.4921875,91.9228515625,21.885385000000003
21990.592,53.5107421875,19.7666015625,73.27734375,21.937239
22040.457,52.1552734375,12.9033203125,65.05859375,21.987104
22090.178,87.3916015625,1.443359375,88.8349609375,22.036825
22140.77,75.458984375,8.5537109375,84.0126953125,22.087417000000002
22190.886,65.26953125,22.69140625,87.9609375,22.137532999999998
22241.272,83.021484375,1.54296875,84.564453125,22.187919
22291.111,76.7109375,1.2822265625,77.9931640625,22.237758000000003
22342.398,56.79296875,19.52734375,76.3203125,22.289045
22392.615,56.12890625,9.953125,66.08203125,22.339262
22443.482,87.580078125,1.390625,88.970703125,22.390129
22495.103,73.3095703125,11.150390625,84.4599609375,22.44175
22545.388,65.28125,19.2529296875,84.5341796875,22.492035
22596.299,79.4853515625,1.3232421875,80.80859375,22.542946
22647.23,76.7734375,1.6708984375,78.4443359375,22.593877
22698.19,67.3310546875,21.55078125,88.8818359375,22.644837
22748.404,70.599609375,7.525390625,78.125,22.695051
22798.315,83.19140625,1.4140625,84.60546875,22.744962
22849.105,65.419921875,11.556640625,76.9765625,22.795752
22898.917,63.9658203125,18.025390625,81.9912109375,22.845564000000003
22949.894,77.2919921875,1.3427734375,78.634765625,22.896541000000003
23000.336,77.392578125,3.166015625,80.55859375,22.946983
23051.316,64.841796875,22.7392578125,87.5810546875,22.997963
23102.098,74.23828125,6.416015625,80.654296875,23.048745000000004
23153.044,84.6767578125,2.642578125,87.3193359375,23.099691000000004
23204.043,57.2509765625,15.076171875,72.3271484375,23.15069
23255.761,64.0419921875,16.330078125,80.3720703125,23.202408
23308.672,82.0986328125,2.1083984375,84.20703125,23.255319
23358.417,75.328125,5.3984375,80.7265625,23.305064
23408.2,64.4853515625,21.35546875,85.8408203125,23.354847000000003
23458.323,78.0224609375,4.2294921875,82.251953125,23.404970000000002
23510.075,90.146484375,1.533203125,91.6796875,23.456722000000003
23561.648,51.388671875,17.486328125,68.875,23.508295
23611.542,54.201171875,13.43359375,67.634765625,23.558189000000002
23661.268,80.25390625,1.3037109375,81.5576171875,23.607915000000002
23711.147,75.6953125,5.2197265625,80.9150390625,23.657794000000003
23761.064,65.4111328125,20.8369140625,86.248046875,23.707711
23811.638,82.4921875,4.123046875,86.615234375,23.758285
23861.659,88.4443359375,1.1279296875,89.572265625,23.808306
23912.011,47.9658203125,16.611328125,64.5771484375,23.858658
23962.182,52.376953125,13.7236328125,66.1005859375,23.908829
24012.355,81.87890625,1.71484375,83.59375,23.959002
24062.979,80.0771484375,7.1630859375,87.240234375,24.009626
24113.103,67.125,20.8564453125,87.9814453125,24.05975
24163.163,84.869140625,2.4150390625,87.2841796875,24.109810000000003
24213.268,77.837890625,1.9345703125,79.7724609375,24.159915
24263.052,53.0341796875,17.8505859375,70.884765625,24.209699
24313.937,57.23828125,13.7373046875,70.9755859375,24.260584
24364.891,87.978515625,2.984375,90.962890625,24.311538
24416.556,76.2734375,10.1611328125,86.4345703125,24.363203000000002
24467.475,70.5361328125,21.310546875,91.8466796875,24.414122
24518.953,79.2734375,3.2197265625,82.4931640625,24.465600000000002
24569.983,72.6083984375,2.5986328125,75.20703125,24.51663
24620.471,59.416015625,19.4189453125,78.8349609375,24.567118
24670.991,61.3876953125,9.083984375,70.4716796875,24.617638000000003
24720.813,86.7373046875,1.623046875,88.3603515625,24.66746
24772.073,71.9326171875,10.8681640625,82.80078125,24.71872
24821.854,61.923828125,20.091796875,82.015625,24.768501
24872.442,81.3056640625,1.9072265625,83.212890625,24.819088999999998
24923.827,74.11328125,1.4697265625,75.5830078125,24.870474
24973.612,67.9443359375,22.3583984375,90.302734375,24.920259
25024.064,64.8916015625,8.3232421875,73.21484375,24.970710999999998
25074.63,87.830078125,1.3447265625,89.1748046875,25.021277
25125.336,62.4375,12.0087890625,74.4462890625,25.071983
25174.894,66.9970703125,19.1171875,86.1142578125,25.121541
25225.498,75.818359375,1.5576171875,77.3759765625,25.172145
25275.73,70.0859375,2.3427734375,72.4287109375,25.222377
25325.55,66.123046875,20.771484375,86.89453125,25.272197
25376.001,73.4853515625,6.9052734375,80.390625,25.322648
25425.92,85.875,1.5927734375,87.4677734375,25.372567
25477.621,60.685546875,14.083984375,74.76953125,25.424268
25527.75,61.0302734375,16.453125,77.4833984375,25.474397
25579.416,76.7861328125,1.9033203125,78.689453125,25.526063
25631.366,78.650390625,6.7236328125,85.3740234375,25.578013000000002
25682.833,67.412109375,23.1435546875,90.5556640625,25.62948
25733.416,75.7607421875,6.0419921875,81.802734375,25.680063
25787.319,88.1171875,2.7763671875,90.8935546875,25.733966
25839.637,51.8173828125,18.873046875,70.6904296875,25.786284
25889.647,57.6748046875,12.166015625,69.8408203125,25.836294000000002
25939.895,85.6025390625,1.880859375,87.4833984375,25.886542000000002
25990.456,82.203125,7.283203125,89.486328125,25.937103
26040.236,64.3515625,21.1025390625,85.4541015625,25.986883000000002
26090.398,85.1884765625,2.853515625,88.0419921875,26.037045000000003
26141.376,80.025390625,1.1826171875,81.2080078125,26.088023
26192.856,56.630859375,19.1953125,75.826171875,26.139503
26242.789,57.44921875,10.4140625,67.86328125,26.189436
26292.873,85.9169921875,1.658203125,87.5751953125,26.23952
26344.182,73.611328125,10.2958984375,83.9072265625,26.290829000000002
26394.456,67.509765625,19.2646484375,86.7744140625,26.341103
26445.217,74.4697265625,2.181640625,76.6513671875,26.391864
26496.24,71.013671875,1.8955078125,72.9091796875,26.442887000000002
26546.296,61.78125,20.6943359375,82.4755859375,26.492943
