time_s,rss_mib,vm_hwm_mib,mem_available_mib,ion_cma_mib,ion_uncache_mib
27.519465923309326,190.1875,201.4375,12104.9375,0.0,302.0625
28.06053590774536,190.1875,201.4375,12111.125,0.0,302.0625
28.600844860076904,190.1875,201.4375,12105.0,0.0,302.0625
29.138636589050293,190.1875,201.4375,12111.6875,0.0,302.0625
29.679604530334473,190.1875,201.4375,12098.0625,0.0,302.0625
30.221723794937134,190.1875,201.4375,12104.25,0.0,302.0625
30.763174057006836,208.4375,208.4375,12093.5,0.0,302.0625
31.302098512649536,208.4375,208.4375,12109.5,0.0,302.0625
31.84008288383484,208.4375,208.4375,12105.0625,0.0,302.0625
32.37822985649109,208.4375,208.4375,12101.3125,0.0,302.0625
32.918365478515625,208.4375,208.4375,12098.375,0.0,302.0625
33.457525968551636,208.4375,208.4375,12097.125,0.0,302.0625
33.996052503585815,208.4375,208.4375,12112.5,0.0,302.0625
34.53631806373596,208.4375,208.4375,12098.375,0.0,302.0625
35.07523202896118,208.4375,208.4375,12122.25,0.0,302.0625
35.61353850364685,208.4375,208.4375,12094.0625,0.0,302.0625
36.1542444229126,208.4375,208.4375,12098.375,0.0,302.0625
36.69537544250488,208.4375,208.4375,12103.6875,0.0,302.0625
37.23628234863281,208.4375,208.4375,12088.3125,0.0,302.0625
37.7745201587677,208.4375,208.4375,12092.1875,0.0,302.0625
38.31236505508423,208.4375,208.4375,12099.4375,0.0,302.0625
38.849539279937744,208.4375,208.4375,12094.75,0.0,302.0625
39.3873565196991,208.4375,208.4375,12108.0625,0.0,302.0625
39.92738628387451,208.4375,208.4375,12111.125,0.0,302.0625
40.46757459640503,208.4375,208.4375,12097.1875,0.0,302.0625
41.00526213645935,208.4375,208.4375,12106.625,0.0,302.0625
41.543182611465454,208.4375,208.4375,12082.25,0.0,302.0625
42.08347225189209,208.4375,208.4375,12099.625,0.0,302.0625
42.62253713607788,208.4375,208.4375,12106.75,0.0,302.0625
43.16040396690369,208.4375,208.4375,12084.5625,0.0,302.0625
43.70135569572449,208.4375,208.4375,12085.0625,0.0,302.0625
44.24248194694519,208.4375,208.4375,12097.25,0.0,302.0625
44.78419280052185,208.4375,208.4375,12096.9375,0.0,302.0625
45.32358431816101,208.4375,208.4375,12104.625,0.0,302.0625
45.86174011230469,208.4375,208.4375,12091.9375,0.0,302.0625
46.40103721618652,208.4375,208.4375,12088.375,0.0,302.0625
46.94209694862366,212.75,212.75,12095.9375,0.0,302.0625
47.48087477684021,215.8125,215.8125,12081.3125,0.0,302.0625
48.02114176750183,215.8125,215.8125,12101.4375,0.0,302.0625
48.561575174331665,215.8125,215.8125,12100.375,0.0,302.0625
49.09922409057617,215.8125,215.8125,12100.4375,0.0,302.0625
49.637332916259766,208.0,215.8125,12116.125,0.0,302.0625
50.17840790748596,213.625,215.8125,12105.5,0.0,302.0625
50.719223737716675,213.625,215.8125,12101.6875,0.0,302.0625
51.25930047035217,213.625,215.8125,12104.8125,0.0,302.0625
51.797696113586426,213.625,215.8125,12120.375,0.0,302.0625
52.335697412490845,205.8125,215.8125,12103.3125,0.0,302.0625
52.87636113166809,205.8125,215.8125,12110.8125,0.0,302.0625
53.417189598083496,205.8125,215.8125,12111.4375,0.0,302.0625
53.955827474594116,205.8125,215.8125,12098.5625,0.0,302.0625
54.495890855789185,205.8125,215.8125,12085.5625,0.0,302.0625
55.03544044494629,205.8125,215.8125,12104.875,0.0,302.0625
55.57363247871399,205.8125,215.8125,12116.5,0.0,302.0625
56.110817432403564,205.8125,215.8125,12103.25,0.0,302.0625
56.65160155296326,205.8125,215.8125,12099.1875,0.0,302.0625
57.19439768791199,205.8125,215.8125,12108.0625,0.0,302.0625
57.73480749130249,205.8125,215.8125,12091.1875,0.0,302.0625
58.273404359817505,205.8125,215.8125,12108.875,0.0,302.0625
58.811893463134766,205.8125,215.8125,12099.625,0.0,302.0625
59.35254263877869,205.8125,215.8125,12101.5625,0.0,302.0625
59.89257049560547,205.8125,215.8125,12115.875,0.0,302.0625
60.430126905441284,205.8125,215.8125,12092.875,0.0,302.0625
60.97039175033569,205.8125,215.8125,12107.1875,0.0,302.0625
61.510377407073975,205.8125,215.8125,12087.4375,0.0,302.0625
62.04794383049011,205.8125,215.8125,12111.9375,0.0,302.0625
62.58651542663574,205.8125,215.8125,12097.1875,0.0,302.0625
63.131224393844604,205.8125,215.8125,12082.125,0.0,302.0625
63.67322778701782,205.8125,215.8125,12098.8125,0.0,302.0625
64.21208596229553,205.8125,215.8125,12089.125,0.0,302.0625
64.74933409690857,205.8125,215.8125,12107.4375,0.0,302.0625
65.28792667388916,205.8125,215.8125,12096.0,0.0,302.0625
65.83002042770386,205.8125,215.8125,12105.25,0.0,302.0625
66.36857080459595,205.8125,215.8125,12107.75,0.0,302.0625
66.90816164016724,205.8125,215.8125,12121.3125,0.0,302.0625
67.44864416122437,205.8125,215.8125,12113.4375,0.0,302.0625
67.98842477798462,205.8125,215.8125,12091.3125,0.0,302.0625
68.52565264701843,205.8125,215.8125,12097.125,0.0,302.0625
69.06671500205994,205.8125,215.8125,12095.1875,0.0,302.0625
69.60752654075623,205.8125,215.8125,12105.6875,0.0,302.0625
70.14933371543884,205.8125,215.8125,12102.75,0.0,302.0625
70.68910622596741,205.8125,215.8125,12107.0625,0.0,302.0625
71.22582483291626,205.8125,215.8125,12110.875,0.0,302.0625
71.76305150985718,205.8125,215.8125,12100.1875,0.0,302.0625
72.30393195152283,205.8125,215.8125,12105.4375,0.0,302.0625
72.84524607658386,205.8125,215.8125,12108.4375,0.0,302.0625
73.38180804252625,205.8125,215.8125,12108.4375,0.0,302.0625
73.92267632484436,205.8125,215.8125,12102.5,0.0,302.0625
74.46228122711182,205.8125,215.8125,12098.0625,0.0,302.0625
75.00118017196655,205.8125,215.8125,12118.1875,0.0,302.0625
75.54018831253052,205.8125,215.8125,12094.9375,0.0,302.0625
76.08180022239685,205.8125,215.8125,12103.5,0.0,302.0625
76.62354183197021,205.8125,215.8125,12109.125,0.0,302.0625
77.16224932670593,205.8125,215.8125,12087.25,0.0,302.0625
77.70022630691528,205.8125,215.8125,12100.625,0.0,302.0625
78.23728823661804,205.8125,215.8125,12091.625,0.0,302.0625
78.77822875976562,205.8125,215.8125,12103.1875,0.0,302.0625
79.31874179840088,205.8125,215.8125,12086.125,0.0,302.0625
79.85725712776184,205.8125,215.8125,12110.5,0.0,302.0625
80.3976616859436,205.8125,215.8125,12098.0625,0.0,302.0625
80.93816089630127,205.8125,215.8125,12114.625,0.0,302.0625
81.47629380226135,205.8125,215.8125,12108.875,0.0,302.0625
82.01664972305298,205.8125,215.8125,12091.1875,0.0,302.0625
82.55792546272278,205.8125,215.8125,12104.75,0.0,302.0625
83.10051465034485,205.8125,215.8125,12094.875,0.0,302.0625
83.6395583152771,205.8125,215.8125,12107.4375,0.0,302.0625
84.1759991645813,205.8125,215.8125,12097.9375,0.0,302.0625
84.71456146240234,205.8125,215.8125,12088.6875,0.0,302.0625
85.25572299957275,205.8125,215.8125,12105.1875,0.0,302.0625
85.79457330703735,205.8125,215.8125,12102.875,0.0,302.0625
86.33303713798523,205.8125,215.8125,12097.3125,0.0,302.0625
86.87264037132263,205.8125,215.8125,12098.8125,0.0,302.0625
87.41187787055969,205.8125,215.8125,12093.0,0.0,302.0625
87.94934511184692,205.8125,215.8125,12102.9375,0.0,302.0625
88.4906873703003,205.8125,215.8125,12098.4375,0.0,302.0625
89.03200054168701,205.8125,215.8125,12098.875,0.0,302.0625
89.57339525222778,205.8125,215.8125,12108.625,0.0,302.0625
90.11313962936401,205.8125,215.8125,12111.8125,0.0,302.0625
90.65004277229309,205.8125,215.8125,12090.75,0.0,302.0625
91.18917560577393,205.8125,215.8125,12109.375,0.0,302.0625
91.73052549362183,205.8125,215.8125,12104.4375,0.0,302.0625
92.26995348930359,205.8125,215.8125,12086.625,0.0,302.0625
92.80646514892578,205.8125,215.8125,12105.625,0.0,302.0625
93.34586095809937,205.8125,215.8125,12110.75,0.0,302.0625
93.885897397995,205.8125,215.8125,12097.75,0.0,302.0625
94.42423033714294,205.8125,215.8125,12099.4375,0.0,302.0625
94.96501994132996,205.8125,215.8125,12112.8125,0.0,302.0625
95.5061411857605,205.8125,215.8125,12101.8125,0.0,302.0625
96.04778599739075,205.8125,215.8125,12095.5,0.0,302.0625
96.58668923377991,205.8125,215.8125,12103.625,0.0,302.0625
97.12413001060486,205.8125,215.8125,12093.6875,0.0,302.0625
97.66426944732666,205.8125,215.8125,12100.375,0.0,302.0625
98.20611214637756,205.8125,215.8125,12108.5625,0.0,302.0625
98.74769043922424,205.8125,215.8125,12099.25,0.0,302.0625
99.285724401474,198.0,215.8125,12086.75,0.0,302.0625
99.8266224861145,190.1875,215.8125,12087.4375,0.0,302.0625
100.3674111366272,190.1875,215.8125,12109.25,0.0,302.0625
100.9059796333313,195.1875,215.8125,12098.75,0.0,302.0625
101.44638729095459,204.25,215.8125,12112.75,0.0,302.0625
101.98837232589722,199.8125,215.8125,12090.0625,0.0,302.0625
102.52995824813843,204.875,215.8125,12086.4375,0.0,302.0625
103.07023239135742,208.75,215.8125,12103.625,0.0,302.0625
103.60725450515747,200.9375,215.8125,12100.1875,0.0,302.0625
104.14639282226562,200.9375,215.8125,12112.3125,0.0,302.0625
104.68820548057556,200.9375,215.8125,12104.875,0.0,302.0625
105.22724437713623,200.9375,215.8125,12098.4375,0.0,302.0625
105.7656364440918,200.9375,215.8125,12107.1875,0.0,302.0625
106.30522418022156,199.875,215.8125,12093.125,0.0,302.0625
106.84466075897217,199.875,215.8125,12108.6875,0.0,302.0625
107.38325905799866,199.875,215.8125,12098.5,0.0,302.0625
107.92105960845947,199.875,215.8125,12098.375,0.0,302.0625
108.46116971969604,199.875,215.8125,12096.8125,0.0,302.0625
109.00221753120422,199.875,215.8125,12101.0,0.0,302.0625
109.54359078407288,199.875,215.8125,12090.9375,0.0,302.0625
110.0820107460022,199.875,215.8125,12099.3125,0.0,302.0625
110.61927676200867,199.875,215.8125,12099.875,0.0,302.0625
111.15815138816833,199.875,215.8125,12112.5625,0.0,302.0625
111.69889235496521,199.875,215.8125,12106.125,0.0,302.0625
112.23795533180237,199.875,215.8125,12099.5625,0.0,302.0625
112.77597856521606,199.875,215.8125,12099.5625,0.0,302.0625
113.3163194656372,199.875,215.8125,12110.1875,0.0,302.0625
113.85554599761963,199.875,215.8125,12084.8125,0.0,302.0625
114.39395403862,199.875,215.8125,12113.625,0.0,302.0625
114.93456435203552,199.875,215.8125,12112.125,0.0,302.0625
115.47588562965393,199.875,215.8125,12108.8125,0.0,302.0625
116.01774168014526,199.875,215.8125,12107.0625,0.0,302.0625
116.55768895149231,199.875,215.8125,12088.8125,0.0,302.0625
117.09729671478271,199.875,215.8125,12108.25,0.0,302.0625
117.63541555404663,199.875,215.8125,12113.125,0.0,302.0625
118.17599129676819,199.875,215.8125,12108.1875,0.0,302.0625
118.71689367294312,199.875,215.8125,12099.0625,0.0,302.0625
119.25563955307007,199.875,215.8125,12100.0625,0.0,302.0625
119.79377293586731,199.875,215.8125,12105.25,0.0,302.0625
