timestamp,time_s,preprocess_ms,vision_ms,language_ms,postprocess_ms,total_ms,boxes,points,generated_tokens,pbd_calls,pbd_accepted_tokens,stop_reason,labels,mode
1787057825.5328786,29.78226113319397,18.502,47.782,126.695,0.014,254.079,1,0,10,3,10,im_end,box,hybrid
1787057825.66038,29.909762382507324,18.604,47.338,127.317,0.016,254.187,1,0,10,3,10,im_end,box,hybrid
1787057825.7867668,30.036149263381958,18.472,47.208,126.215,0.013,253.708,1,0,10,3,10,im_end,box,hybrid
1787057825.9136317,30.16301417350769,18.725,46.88,126.691,0.015,253.079,1,0,10,3,10,im_end,box,hybrid
1787057826.041828,30.291210412979126,18.417,47.113,128.025,0.014,254.879,1,0,10,3,10,im_end,box,hybrid
1787057826.1692798,30.418662309646606,18.395,47.247,127.269,0.014,255.477,1,0,10,3,10,im_end,box,hybrid
1787057826.2963579,30.545740365982056,18.443,47.305,126.901,0.015,254.342,1,0,10,3,10,im_end,box,hybrid
1787057826.4256487,30.675031185150146,18.761,47.09,129.111,0.014,256.191,1,0,10,3,10,im_end,box,hybrid
1787057826.5557761,30.805158615112305,18.809,47.065,129.939,0.015,259.225,1,0,10,3,10,im_end,box,hybrid
1787057826.682977,30.93235945701599,18.536,47.661,126.997,0.014,257.155,1,0,10,3,10,im_end,box,hybrid
1787057826.8098626,31.059245109558105,19.018,47.061,126.716,0.015,253.869,1,0,10,3,10,im_end,box,hybrid
1787057826.936769,31.1861515045166,18.642,47.021,126.729,0.013,253.622,1,0,10,3,10,im_end,box,hybrid
1787057827.0647576,31.31414008140564,19.133,46.404,127.805,0.013,254.71,1,0,10,3,10,im_end,box,hybrid
1787057827.1916506,31.441033124923706,18.571,46.944,126.716,0.016,254.694,1,0,10,3,10,im_end,box,hybrid
1787057827.3179846,31.56736707687378,18.63,46.866,126.163,0.015,253.05,1,0,10,3,10,im_end,box,hybrid
1787057827.4448638,31.694246292114258,18.633,46.863,126.701,0.015,253.037,1,0,10,3,10,im_end,box,hybrid
1787057827.5724099,31.821792364120483,18.254,47.424,127.341,0.033,254.233,1,0,10,3,10,im_end,box,hybrid
1787057827.7015865,31.950968980789185,18.31,47.228,128.975,0.015,256.54,1,0,10,3,10,im_end,box,hybrid
1787057827.8303869,32.07976937294006,19.315,47.046,128.614,0.014,257.771,1,0,10,3,10,im_end,box,hybrid
1787057827.958014,32.207396507263184,18.512,47.686,127.416,0.014,256.238,1,0,10,3,10,im_end,box,hybrid
1787057828.0856123,32.33499479293823,18.315,47.648,127.421,0.015,255.015,1,0,10,3,10,im_end,box,hybrid
1787057828.2124157,32.46179819107056,18.535,46.974,126.642,0.014,254.23,1,0,10,3,10,im_end,box,hybrid
1787057828.3390167,32.588399171829224,18.343,47.595,126.407,0.014,253.227,1,0,10,3,10,im_end,box,hybrid
1787057828.46611,32.715492486953735,18.371,47.096,126.917,0.013,253.515,1,0,10,3,10,im_end,box,hybrid
1787057828.593225,32.842607498168945,18.649,46.971,126.939,0.014,254.023,1,0,10,3,10,im_end,box,hybrid
1787057828.7202988,32.96968126296997,18.89,46.673,126.903,0.014,254.011,1,0,10,3,10,im_end,box,hybrid
1787057828.8468082,33.09619069099426,18.614,47.121,126.337,0.015,253.411,1,0,10,3,10,im_end,box,hybrid
1787057828.9759343,33.225316762924194,18.656,46.87,128.936,0.014,255.453,1,0,10,3,10,im_end,box,hybrid
1787057829.105017,33.35439944267273,18.447,47.53,128.907,0.015,258.024,1,0,10,3,10,im_end,box,hybrid
1787057829.2344863,33.48386883735657,18.811,47.319,129.295,0.014,258.378,1,0,10,3,10,im_end,box,hybrid
1787057829.3621135,33.61149597167969,18.845,47.147,127.445,0.014,256.921,1,0,10,3,10,im_end,box,hybrid
1787057829.4891415,33.738523960113525,18.249,47.366,126.324,0.014,254.473,1,0,10,3,10,im_end,box,hybrid
1787057829.6180341,33.86741662025452,18.535,47.519,128.723,0.014,255.748,1,0,10,3,10,im_end,box,hybrid
1787057829.745271,33.99465346336365,18.28,47.133,127.061,0.015,255.948,1,0,10,3,10,im_end,box,hybrid
1787057829.8720458,34.12142825126648,18.544,46.837,126.597,0.013,253.836,1,0,10,3,10,im_end,box,hybrid
1787057829.9989796,34.24836206436157,18.724,46.922,126.76,0.014,253.524,1,0,10,3,10,im_end,box,hybrid
1787057830.1260712,34.37545371055603,18.774,46.876,126.912,0.013,253.845,1,0,10,3,10,im_end,box,hybrid
1787057830.2554827,34.50486516952515,18.642,46.993,129.237,0.014,256.318,1,0,10,3,10,im_end,box,hybrid
1787057830.3857672,34.63514971733093,18.3,47.792,130.069,0.015,259.52,1,0,10,3,10,im_end,box,hybrid
1787057830.5124824,34.76186490058899,18.344,48.438,126.547,0.014,256.789,1,0,10,3,10,im_end,box,hybrid
1787057830.6393888,34.888771295547485,18.285,47.694,126.674,0.014,253.436,1,0,10,3,10,im_end,box,hybrid
1787057830.7661505,35.01553297042847,18.305,47.032,126.587,0.014,253.431,1,0,10,3,10,im_end,box,hybrid
1787057830.8931444,35.14252686500549,18.648,47.053,126.816,0.013,253.577,1,0,10,3,10,im_end,box,hybrid
1787057831.0197332,35.269115686416626,18.23,47.572,126.413,0.015,253.403,1,0,10,3,10,im_end,box,hybrid
1787057831.146277,35.39565944671631,18.646,46.722,126.366,0.013,252.955,1,0,10,3,10,im_end,box,hybrid
1787057831.2735121,35.522894620895386,18.291,47.409,127.057,0.013,253.591,1,0,10,3,10,im_end,box,hybrid
1787057831.4015963,35.650978803634644,18.38,47.16,127.91,0.013,255.14,1,0,10,3,10,im_end,box,hybrid
1787057831.5307271,35.78010964393616,19.099,46.585,128.956,0.015,257.029,1,0,10,3,10,im_end,box,hybrid
1787057831.660553,35.90993547439575,18.517,47.635,129.629,0.014,258.775,1,0,10,3,10,im_end,box,hybrid
1787057831.7872913,36.03667378425598,18.693,47.959,126.499,0.013,256.374,1,0,10,3,10,im_end,box,hybrid
1787057831.9142532,36.16363573074341,18.234,47.651,126.796,0.013,253.459,1,0,10,3,10,im_end,box,hybrid
1787057832.041455,36.29083752632141,18.492,46.951,126.512,0.015,253.982,1,0,10,3,10,im_end,box,hybrid
1787057832.1689012,36.41828370094299,18.708,46.792,127.265,0.015,253.956,1,0,10,3,10,im_end,box,hybrid
1787057832.295829,36.54521155357361,18.368,47.202,126.756,0.013,254.193,1,0,10,3,10,im_end,box,hybrid
1787057832.423366,36.67274856567383,18.201,47.448,127.352,0.013,254.293,1,0,10,3,10,im_end,box,hybrid
1787057832.5536425,36.803025007247925,18.536,47.082,130.099,0.014,257.625,1,0,10,3,10,im_end,box,hybrid
1787057832.681123,36.9305055141449,18.255,47.586,127.315,0.013,257.578,1,0,10,3,10,im_end,box,hybrid
1787057832.8100042,37.05938673019409,18.559,47.08,128.709,0.013,256.186,1,0,10,3,10,im_end,box,hybrid
1787057832.9388957,37.18827819824219,18.582,47.552,128.696,0.014,257.572,1,0,10,3,10,im_end,box,hybrid
1787057833.0665503,37.315932750701904,18.65,47.418,127.445,0.013,256.372,1,0,10,3,10,im_end,box,hybrid
1787057833.195712,37.4450945854187,18.389,47.829,128.94,0.014,256.601,1,0,10,3,10,im_end,box,hybrid
1787057833.3231788,37.572561264038086,18.249,47.268,126.702,0.014,256.397,1,0,10,3,10,im_end,box,hybrid
1787057833.4516995,37.70108199119568,18.459,47.685,128.347,0.014,255.813,1,0,10,3,10,im_end,box,hybrid
1787057833.5787532,37.82813572883606,18.631,46.952,126.863,0.015,255.391,1,0,10,3,10,im_end,box,hybrid
1787057833.7059472,37.95532965660095,18.177,47.545,127.017,0.013,254.059,1,0,10,3,10,im_end,box,hybrid
1787057833.833752,38.0831344127655,19.098,46.503,127.628,0.014,254.819,1,0,10,3,10,im_end,box,hybrid
1787057833.9611084,38.21049094200134,18.636,46.892,127.173,0.013,254.98,1,0,10,3,10,im_end,box,hybrid
1787057834.0909514,38.34033393859863,18.393,47.113,129.658,0.015,257.006,1,0,10,3,10,im_end,box,hybrid
1787057834.221486,38.4708685874939,18.599,47.645,130.36,0.014,260.196,1,0,10,3,10,im_end,box,hybrid
1787057834.3479521,38.59733462333679,18.164,47.997,126.297,0.015,256.83,1,0,10,3,10,im_end,box,hybrid
1787057834.4749603,38.724342823028564,18.793,46.649,126.836,0.014,253.291,1,0,10,3,10,im_end,box,hybrid
1787057834.6028695,38.85225200653076,18.598,46.98,127.724,0.014,254.733,1,0,10,3,10,im_end,box,hybrid
1787057834.7294273,38.97880983352661,18.838,47.074,126.364,0.015,254.281,1,0,10,3,10,im_end,box,hybrid
1787057834.8576853,39.107067823410034,18.735,46.707,128.075,0.013,254.621,1,0,10,3,10,im_end,box,hybrid
1787057834.989967,39.239349603652954,18.993,46.498,132.11,0.014,260.35,1,0,10,3,10,im_end,box,hybrid
1787057835.1165228,39.36590528488159,18.157,47.204,126.38,0.014,258.66,1,0,10,3,10,im_end,box,hybrid
1787057835.243473,39.49285554885864,18.153,47.232,126.721,0.015,253.327,1,0,10,3,10,im_end,box,hybrid
1787057835.3721683,39.62155079841614,18.474,47.813,128.451,0.015,255.392,1,0,10,3,10,im_end,box,hybrid
1787057835.5012214,39.750603914260864,18.647,47.405,128.881,0.013,257.503,1,0,10,3,10,im_end,box,hybrid
1787057835.628243,39.877625465393066,18.396,48.003,126.841,0.014,255.893,1,0,10,3,10,im_end,box,hybrid
1787057835.7563498,40.00573229789734,18.847,46.691,127.933,0.015,254.948,1,0,10,3,10,im_end,box,hybrid
1787057835.884507,40.1338894367218,18.537,47.431,127.985,0.013,256.086,1,0,10,3,10,im_end,box,hybrid
1787057836.0112367,40.260619163513184,18.739,46.896,126.527,0.015,254.703,1,0,10,3,10,im_end,box,hybrid
1787057836.1379194,40.38730192184448,18.478,47.983,126.505,0.015,253.153,1,0,10,3,10,im_end,box,hybrid
1787057836.2645316,40.51391410827637,18.447,47.408,126.437,0.014,253.116,1,0,10,3,10,im_end,box,hybrid
1787057836.3908231,40.64020562171936,18.427,47.104,126.081,0.015,252.725,1,0,10,3,10,im_end,box,hybrid
1787057836.5184326,40.76781511306763,18.443,46.909,127.439,0.015,253.693,1,0,10,3,10,im_end,box,hybrid
1787057836.6474154,40.89679789543152,18.473,47.053,128.8,0.016,256.413,1,0,10,3,10,im_end,box,hybrid
1787057836.7785115,41.027894020080566,18.508,47.799,130.887,0.015,259.898,1,0,10,3,10,im_end,box,hybrid
1787057836.9069545,41.15633702278137,19.513,47.285,128.269,0.013,259.328,1,0,10,3,10,im_end,box,hybrid
1787057837.034377,41.28375959396362,18.736,47.104,127.253,0.013,255.691,1,0,10,3,10,im_end,box,hybrid
1787057837.1615942,41.41097664833069,18.759,47.142,127.048,0.013,254.466,1,0,10,3,10,im_end,box,hybrid
1787057837.2887893,41.53817176818848,18.524,47.071,127.024,0.013,254.238,1,0,10,3,10,im_end,box,hybrid
1787057837.4150798,41.66446232795715,18.524,46.914,126.126,0.015,253.311,1,0,10,3,10,im_end,box,hybrid
1787057837.5414667,41.79084920883179,18.44,47.103,126.213,0.015,252.507,1,0,10,3,10,im_end,box,hybrid
1787057837.6690593,41.91844177246094,18.468,46.983,127.408,0.014,253.804,1,0,10,3,10,im_end,box,hybrid
1787057837.7961578,42.04554033279419,18.683,46.981,126.921,0.014,254.499,1,0,10,3,10,im_end,box,hybrid
1787057837.9252155,42.17459797859192,18.575,46.99,128.884,0.013,255.977,1,0,10,3,10,im_end,box,hybrid
1787057838.0537732,42.30315566062927,18.935,47.371,128.352,0.014,257.44,1,0,10,3,10,im_end,box,hybrid
1787057838.1816015,42.430984020233154,18.614,47.709,127.651,0.015,256.177,1,0,10,3,10,im_end,box,hybrid
1787057838.309125,42.558507442474365,18.361,47.62,127.354,0.014,255.161,1,0,10,3,10,im_end,box,hybrid
1787057838.436472,42.68585443496704,18.285,47.228,127.17,0.015,254.691,1,0,10,3,10,im_end,box,hybrid
1787057838.5630848,42.81246733665466,18.739,47.063,126.406,0.014,253.783,1,0,10,3,10,im_end,box,hybrid
1787057838.6895442,42.938926696777344,18.451,46.997,126.284,0.014,252.859,1,0,10,3,10,im_end,box,hybrid
1787057838.8160644,43.065446853637695,18.493,46.992,126.348,0.014,252.809,1,0,10,3,10,im_end,box,hybrid
1787057838.944928,43.194310426712036,18.499,47.079,128.693,0.014,255.209,1,0,10,3,10,im_end,box,hybrid
1787057839.0747528,43.324135303497314,18.768,46.81,129.648,0.014,258.515,1,0,10,3,10,im_end,box,hybrid
1787057839.2075913,43.45697379112244,18.754,47.077,132.658,0.013,262.482,1,0,10,3,10,im_end,box,hybrid
1787057839.3366852,43.58606767654419,19.311,46.981,128.914,0.014,261.724,1,0,10,3,10,im_end,box,hybrid
1787057839.464244,43.71362638473511,18.93,47.42,127.381,0.013,256.471,1,0,10,3,10,im_end,box,hybrid
1787057839.5915964,43.8409788608551,18.545,46.852,127.171,0.014,254.728,1,0,10,3,10,im_end,box,hybrid
1787057839.7183814,43.967763900756836,18.955,46.636,126.606,0.014,253.951,1,0,10,3,10,im_end,box,hybrid
1787057839.846518,44.095900535583496,18.322,47.196,127.955,0.014,254.734,1,0,10,3,10,im_end,box,hybrid
1787057839.974651,44.22403359413147,18.462,47.334,127.949,0.013,256.071,1,0,10,3,10,im_end,box,hybrid
1787057840.1027427,44.35212516784668,19.199,46.444,127.911,0.014,256.039,1,0,10,3,10,im_end,box,hybrid
1787057840.2298963,44.479278802871704,18.519,47.826,126.974,0.015,255.059,1,0,10,3,10,im_end,box,hybrid
1787057840.361475,44.61085748672485,18.691,46.803,131.368,0.013,258.548,1,0,10,3,10,im_end,box,hybrid
1787057840.4929547,44.742337226867676,18.363,47.134,131.297,0.014,262.837,1,0,10,3,10,im_end,box,hybrid
1787057840.622454,44.8718364238739,18.858,47.52,129.327,0.013,260.802,1,0,10,3,10,im_end,box,hybrid
1787057840.7513354,45.000717878341675,18.428,47.958,128.19,0.013,258.205,1,0,10,3,10,im_end,box,hybrid
1787057840.8783596,45.12774205207825,18.694,47.606,126.849,0.014,255.73,1,0,10,3,10,im_end,box,hybrid
1787057841.0053606,45.25474309921265,18.494,47.125,126.826,0.013,253.846,1,0,10,3,10,im_end,box,hybrid
1787057841.132779,45.382161378860474,18.348,47.131,127.239,0.013,254.238,1,0,10,3,10,im_end,box,hybrid
1787057841.2598255,45.50920796394348,18.169,47.596,126.873,0.014,254.279,1,0,10,3,10,im_end,box,hybrid
1787057841.3878443,45.637226819992065,18.824,46.67,127.845,0.013,254.894,1,0,10,3,10,im_end,box,hybrid
1787057841.5147824,45.76416492462158,18.569,47.088,126.773,0.013,254.784,1,0,10,3,10,im_end,box,hybrid
1787057841.6452408,45.89462327957153,18.674,46.942,130.286,0.013,257.216,1,0,10,3,10,im_end,box,hybrid
1787057841.7789106,46.02829313278198,18.701,46.931,133.458,0.016,263.942,1,0,10,3,10,im_end,box,hybrid
1787057841.908655,46.158037424087524,18.528,47.76,129.552,0.033,263.203,1,0,10,3,10,im_end,box,hybrid
1787057842.035322,46.2847044467926,18.48,48.356,126.47,0.013,256.232,1,0,10,3,10,im_end,box,hybrid
1787057842.16293,46.412312507629395,18.455,47.049,127.431,0.015,254.053,1,0,10,3,10,im_end,box,hybrid
1787057842.2894905,46.538872957229614,18.613,46.828,126.383,0.014,253.993,1,0,10,3,10,im_end,box,hybrid
1787057842.4159646,46.6653470993042,18.584,46.899,126.3,0.015,252.85,1,0,10,3,10,im_end,box,hybrid
1787057842.5423484,46.791730880737305,18.517,46.808,126.207,0.014,252.681,1,0,10,3,10,im_end,box,hybrid
1787057842.6693747,46.91875720024109,18.518,47.086,126.847,0.015,253.227,1,0,10,3,10,im_end,box,hybrid
1787057842.7967706,47.04615306854248,18.212,47.271,127.172,0.059,254.236,1,0,10,3,10,im_end,box,hybrid
1787057842.9242141,47.17359662055969,19.132,46.674,127.266,0.015,254.657,1,0,10,3,10,im_end,box,hybrid
1787057843.052743,47.302125453948975,18.459,46.833,128.331,0.013,255.795,1,0,10,3,10,im_end,box,hybrid
1787057843.1802256,47.42960810661316,18.272,47.882,127.312,0.014,255.819,1,0,10,3,10,im_end,box,hybrid
1787057843.3080213,47.557403802871704,18.215,47.744,127.627,0.014,255.095,1,0,10,3,10,im_end,box,hybrid
1787057843.4354088,47.68479132652283,18.692,47.412,127.213,0.014,255.012,1,0,10,3,10,im_end,box,hybrid
1787057843.5625427,47.811925172805786,18.38,47.272,126.96,0.014,254.343,1,0,10,3,10,im_end,box,hybrid
1787057843.6962175,47.9456000328064,18.476,46.976,133.501,0.013,260.634,1,0,10,3,10,im_end,box,hybrid
1787057843.823839,48.07322144508362,18.534,47.016,127.449,0.014,261.115,1,0,10,3,10,im_end,box,hybrid
1787057843.951568,48.200950384140015,18.614,47.233,127.559,0.014,255.175,1,0,10,3,10,im_end,box,hybrid
1787057844.0781112,48.32749366760254,18.524,47.052,126.368,0.013,254.096,1,0,10,3,10,im_end,box,hybrid
1787057844.2080047,48.4573872089386,18.353,47.184,129.708,0.015,256.255,1,0,10,3,10,im_end,box,hybrid
1787057844.3383646,48.58774709701538,18.617,47.297,130.181,0.014,260.067,1,0,10,3,10,im_end,box,hybrid
1787057844.4674094,48.71679186820984,18.729,47.744,128.872,0.014,259.223,1,0,10,3,10,im_end,box,hybrid
1787057844.5947824,48.84416484832764,18.291,48.011,127.195,0.015,256.237,1,0,10,3,10,im_end,box,hybrid
1787057844.7217064,48.971088886260986,18.423,47.099,126.739,0.014,254.115,1,0,10,3,10,im_end,box,hybrid
1787057844.8501413,49.0995237827301,18.597,46.98,128.269,0.012,255.181,1,0,10,3,10,im_end,box,hybrid
1787057844.9765537,49.2259361743927,19.065,46.468,126.244,0.014,254.665,1,0,10,3,10,im_end,box,hybrid
1787057845.1038868,49.35326933860779,18.429,47.026,127.121,0.013,253.573,1,0,10,3,10,im_end,box,hybrid
1787057845.2310896,49.48047208786011,18.995,46.678,127.01,0.014,254.3,1,0,10,3,10,im_end,box,hybrid
1787057845.3583426,49.60772514343262,18.352,47.199,127.011,0.017,254.282,1,0,10,3,10,im_end,box,hybrid
1787057845.4865563,49.73593878746033,18.555,47.262,128.044,0.014,255.23,1,0,10,3,10,im_end,box,hybrid
1787057845.615804,49.8651864528656,18.813,47.134,129.08,0.013,257.286,1,0,10,3,10,im_end,box,hybrid
1787057845.743644,49.99302649497986,18.806,47.5,127.671,0.013,256.916,1,0,10,3,10,im_end,box,hybrid
1787057845.8706744,50.12005686759949,18.641,47.74,126.85,0.015,254.697,1,0,10,3,10,im_end,box,hybrid
1787057845.9983377,50.24772024154663,19.063,46.665,127.486,0.016,254.512,1,0,10,3,10,im_end,box,hybrid
1787057846.1251025,50.37448501586914,18.471,47.632,126.555,0.014,254.214,1,0,10,3,10,im_end,box,hybrid
1787057846.2518055,50.50118803977966,18.548,46.906,126.539,0.014,253.291,1,0,10,3,10,im_end,box,hybrid
1787057846.3784313,50.62781381607056,18.605,46.988,126.455,0.013,253.156,1,0,10,3,10,im_end,box,hybrid
1787057846.5060914,50.75547385215759,18.491,47.129,127.486,0.014,254.114,1,0,10,3,10,im_end,box,hybrid
1787057846.6341236,50.883506059646606,18.338,47.206,127.853,0.013,255.517,1,0,10,3,10,im_end,box,hybrid
1787057846.7622287,51.011611223220825,18.747,46.794,127.892,0.015,255.946,1,0,10,3,10,im_end,box,hybrid
1787057846.8913484,51.14073085784912,18.561,47.009,128.93,0.014,257.008,1,0,10,3,10,im_end,box,hybrid
1787057847.0200863,51.269468784332275,18.663,47.704,128.56,0.014,257.656,1,0,10,3,10,im_end,box,hybrid
1787057847.146513,51.39589548110962,18.489,47.608,126.245,0.013,254.982,1,0,10,3,10,im_end,box,hybrid
1787057847.2730188,51.522401332855225,18.613,46.902,126.326,0.015,252.747,1,0,10,3,10,im_end,box,hybrid
1787057847.3996208,51.64900326728821,18.445,47.002,126.431,0.014,252.922,1,0,10,3,10,im_end,box,hybrid
1787057847.5265796,51.775962114334106,18.626,47.006,126.787,0.015,253.388,1,0,10,3,10,im_end,box,hybrid
1787057847.6526473,51.90202975273132,18.551,47.007,125.881,0.038,252.861,1,0,10,3,10,im_end,box,hybrid
1787057847.7787771,52.028159618377686,18.593,46.988,125.963,0.014,252.02,1,0,10,3,10,im_end,box,hybrid
1787057847.9058042,52.15518665313721,18.536,47.033,126.853,0.014,252.989,1,0,10,3,10,im_end,box,hybrid
1787057848.0342035,52.28358602523804,18.44,47.017,128.19,0.013,255.246,1,0,10,3,10,im_end,box,hybrid
1787057848.1636004,52.41298294067383,18.871,46.862,129.209,0.016,257.583,1,0,10,3,10,im_end,box,hybrid
1787057848.2913508,52.540733337402344,19.117,47.384,127.575,0.014,256.962,1,0,10,3,10,im_end,box,hybrid
1787057848.41801,52.66739249229431,18.682,47.621,126.488,0.014,254.23,1,0,10,3,10,im_end,box,hybrid
1787057848.5447392,52.794121742248535,18.58,46.941,126.551,0.013,253.191,1,0,10,3,10,im_end,box,hybrid
1787057848.6721768,52.92155933380127,18.148,47.327,127.261,0.016,253.989,1,0,10,3,10,im_end,box,hybrid
1787057848.7995632,53.0489456653595,18.185,47.725,127.208,0.015,254.644,1,0,10,3,10,im_end,box,hybrid
1787057848.9266999,53.176082372665405,18.262,47.308,126.958,0.017,254.345,1,0,10,3,10,im_end,box,hybrid
1787057849.055233,53.30461549758911,18.507,47.15,128.309,0.016,255.45,1,0,10,3,10,im_end,box,hybrid
1787057849.183771,53.4331533908844,18.525,46.977,128.372,0.013,256.9,1,0,10,3,10,im_end,box,hybrid
1787057849.3129892,53.56237173080444,18.513,47.08,129.031,0.015,257.566,1,0,10,3,10,im_end,box,hybrid
1787057849.442298,53.69168043136597,18.347,47.314,129.11,0.015,258.328,1,0,10,3,10,im_end,box,hybrid
1787057849.5697796,53.819162130355835,18.417,48.052,127.301,0.014,256.601,1,0,10,3,10,im_end,box,hybrid
1787057849.6975012,53.94688367843628,18.697,47.563,127.54,0.014,255.02,1,0,10,3,10,im_end,box,hybrid
1787057849.8246214,54.07400393486023,18.825,46.813,126.922,0.013,254.635,1,0,10,3,10,im_end,box,hybrid
1787057849.9505737,54.19995617866516,18.169,47.479,125.788,0.014,252.902,1,0,10,3,10,im_end,box,hybrid
1787057850.0767286,54.32611107826233,18.596,46.806,125.98,0.013,251.931,1,0,10,3,10,im_end,box,hybrid
1787057850.203504,54.4528865814209,18.253,47.272,126.599,0.014,252.753,1,0,10,3,10,im_end,box,hybrid
1787057850.330522,54.579904556274414,18.267,47.314,126.773,0.014,253.618,1,0,10,3,10,im_end,box,hybrid
1787057850.4568846,54.70626711845398,18.753,47.402,126.188,0.015,253.128,1,0,10,3,10,im_end,box,hybrid
1787057850.585052,54.834434509277344,18.509,46.882,127.99,0.014,254.356,1,0,10,3,10,im_end,box,hybrid
1787057850.714691,54.96407341957092,18.414,47.073,129.472,0.013,257.633,1,0,10,3,10,im_end,box,hybrid
1787057850.8433592,55.09274172782898,18.497,47.735,128.501,0.014,258.135,1,0,10,3,10,im_end,box,hybrid
1787057850.9703465,55.21972894668579,18.702,47.725,126.689,0.014,255.481,1,0,10,3,10,im_end,box,hybrid
1787057851.0976357,55.347018241882324,18.422,47.167,127.111,0.015,253.975,1,0,10,3,10,im_end,box,hybrid
1787057851.224039,55.473421573638916,18.528,46.83,126.232,0.015,253.136,1,0,10,3,10,im_end,box,hybrid
1787057851.3509512,55.60033369064331,18.921,46.606,126.727,0.016,253.137,1,0,10,3,10,im_end,box,hybrid
1787057851.477046,55.726428508758545,18.563,46.897,125.922,0.015,252.811,1,0,10,3,10,im_end,box,hybrid
1787057851.6041014,55.85348391532898,18.457,46.966,126.878,0.013,252.976,1,0,10,3,10,im_end,box,hybrid
1787057851.7305126,55.97989511489868,18.432,47.138,126.174,0.014,253.287,1,0,10,3,10,im_end,box,hybrid
1787057851.859635,56.10901761054993,18.248,47.186,128.953,0.014,255.288,1,0,10,3,10,im_end,box,hybrid
1787057851.9881446,56.2375271320343,18.61,46.826,128.334,0.016,257.456,1,0,10,3,10,im_end,box,hybrid
1787057852.1158223,56.36520481109619,18.336,47.681,127.497,0.014,256.016,1,0,10,3,10,im_end,box,hybrid
1787057852.2428925,56.49227499961853,18.558,47.52,126.898,0.015,254.562,1,0,10,3,10,im_end,box,hybrid
1787057852.3702397,56.619622230529785,18.383,47.268,127.168,0.014,254.24,1,0,10,3,10,im_end,box,hybrid
1787057852.4978688,56.74725127220154,18.61,46.977,127.453,0.014,254.79,1,0,10,3,10,im_end,box,hybrid
1787057852.6243515,56.87373399734497,18.633,47.168,126.307,0.015,253.929,1,0,10,3,10,im_end,box,hybrid
1787057852.7503183,56.99970078468323,18.304,47.23,125.796,0.013,252.279,1,0,10,3,10,im_end,box,hybrid
1787057852.878561,57.12794351577759,18.454,47.045,128.066,0.014,254.03,1,0,10,3,10,im_end,box,hybrid
1787057853.006067,57.255449533462524,18.413,47.085,127.289,0.013,255.57,1,0,10,3,10,im_end,box,hybrid
1787057853.1348336,57.38421607017517,18.435,47.689,128.591,0.013,256.051,1,0,10,3,10,im_end,box,hybrid
1787057853.2642508,57.513633251190186,18.624,47.138,129.235,0.015,258.004,1,0,10,3,10,im_end,box,hybrid
1787057853.3956277,57.645010232925415,18.258,48.07,131.192,0.014,260.613,1,0,10,3,10,im_end,box,hybrid
1787057853.523444,57.77282643318176,18.663,47.44,127.639,0.015,259.0,1,0,10,3,10,im_end,box,hybrid
1787057853.6499953,57.89937782287598,18.587,46.825,126.377,0.014,253.765,1,0,10,3,10,im_end,box,hybrid
1787057853.7769644,58.026346921920776,18.356,47.212,126.793,0.015,253.336,1,0,10,3,10,im_end,box,hybrid
1787057853.9041224,58.153504848480225,18.121,47.558,126.984,0.015,253.947,1,0,10,3,10,im_end,box,hybrid
1787057854.0314937,58.28087615966797,18.283,47.543,127.189,0.013,254.352,1,0,10,3,10,im_end,box,hybrid
1787057854.1582422,58.4076247215271,18.533,46.958,126.578,0.013,253.932,1,0,10,3,10,im_end,box,hybrid
1787057854.2841554,58.53353786468506,18.271,47.086,125.742,0.015,252.488,1,0,10,3,10,im_end,box,hybrid
1787057854.4127522,58.662134647369385,18.252,47.214,128.432,0.015,254.342,1,0,10,3,10,im_end,box,hybrid
1787057854.5473106,58.796693086624146,18.565,47.072,134.395,0.013,262.987,1,0,10,3,10,im_end,box,hybrid
1787057854.6761324,58.925514936447144,18.704,47.433,128.65,0.013,263.212,1,0,10,3,10,im_end,box,hybrid
1787057854.8028934,59.05227589607239,18.764,47.712,126.583,0.014,255.405,1,0,10,3,10,im_end,box,hybrid
1787057854.9308465,59.18022894859314,18.426,47.016,127.782,0.014,254.539,1,0,10,3,10,im_end,box,hybrid
1787057855.0583944,59.307776927948,18.498,47.133,126.518,0.013,255.326,1,0,10,3,10,im_end,box,hybrid
1787057855.185851,59.43523359298706,18.704,46.887,127.279,0.015,253.975,1,0,10,3,10,im_end,box,hybrid
1787057855.312223,59.56160545349121,18.602,47.175,126.177,0.013,253.657,1,0,10,3,10,im_end,box,hybrid
1787057855.4389853,59.68836784362793,18.425,47.119,126.595,0.013,252.923,1,0,10,3,10,im_end,box,hybrid
1787057855.5656717,59.815054178237915,18.79,46.824,126.515,0.013,253.276,1,0,10,3,10,im_end,box,hybrid
1787057855.694715,59.9440975189209,19.237,46.307,128.873,0.013,255.551,1,0,10,3,10,im_end,box,hybrid
1787057855.8235655,60.07294797897339,18.441,47.756,128.646,0.015,257.719,1,0,10,3,10,im_end,box,hybrid
1787057855.950965,60.20034742355347,18.591,47.591,127.233,0.014,256.048,1,0,10,3,10,im_end,box,hybrid
1787057856.0773413,60.32672381401062,18.7,47.515,126.198,0.014,253.594,1,0,10,3,10,im_end,box,hybrid
